,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Daily_Avg_Temp,Monthly_Avg_Temp,Relative_Temp,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Illumination,Operation,Speed_Limit,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,AADT,DHV,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile
4558,3303577001,-85.247288,35.023823,34,2/25/19,18:00,18,51.53,55.3,35.06,,,,26.95,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4559,3303580001,-85.166282,35.046274,34,2/25/19,18:00,18,51.51,55.39,34.75,,,,27.27,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4560,33SR002001,-85.212241,35.012306,34,2/25/19,18:00,18,51.88,55.58,34.78,,,,27.12,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4561,330E315001,-85.13381,34.99941,34,2/25/19,18:00,18,50.96,55.03,34.52,,,,27.51,0.4,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4562,3303559001,-85.311782,35.05227,34,2/25/19,18:00,18,52.33,55.83,35.04,,,,26.85,0.37,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4563,3303577001,-85.246419,35.023643,33,2/25/19,18:00,18,51.52,55.3,35.05,,,,26.95,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4564,330B809001,-85.218956,34.998857,33,2/25/19,18:00,18,51.95,55.59,34.88,,,,27.11,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4565,330D127001,-85.158821,35.200613,33,2/25/19,18:00,18,50.73,54.94,34.22,,,,27.03,0.4,2,,10,0.16,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4566,3304459001,-85.312411,35.045297,33,2/25/19,18:00,18,52.28,55.84,35.01,,,,26.86,0.37,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4567,33I0024002,-85.227148,35.005132,33,2/25/19,18:00,18,51.95,55.59,34.92,,,,27.06,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4568,33SR317001,-85.136543,35.06093,33,2/25/19,18:00,18,50.88,54.88,34.61,,,,27.37,0.4,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4569,33I0075001,-85.196993,35.009159,33,2/25/19,18:00,18,51.7,55.44,34.72,,,,27.19,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4570,330C858001,-85.242192,35.127346,33,2/25/19,18:00,18,51.75,55.88,34.47,,,,26.89,0.38,2,,10,0.16,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4571,33I0075001,-85.177674,35.019094,32,2/25/19,18:00,18,51.56,55.37,34.93,,,,27.27,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4572,33I0124001,-85.314203,35.044153,32,2/25/19,18:00,18,52.29,55.86,34.99,,,,26.86,0.37,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4573,330E643001,-85.184651,35.030289,32,2/25/19,18:00,18,51.3,55.18,34.61,,,,27.22,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4574,33SR002001,-85.269492,35.022196,32,2/25/19,18:00,18,51.78,55.5,35.08,,,,26.93,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4575,330B220001,-85.222513,35.010366,32,2/25/19,18:00,18,51.92,55.59,34.86,,,,27.07,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4576,33SR002001,-85.273583,35.01572,32,2/25/19,18:00,18,51.87,55.55,35.11,,,,26.93,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4577,3304134001,-85.20734,35.147481,32,2/25/19,18:00,18,51.15,55.4,34,,,,26.98,0.39,2,,10,0.16,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4578,33I0124001,-85.314339,35.049113,32,2/25/19,18:00,18,52.3,55.79,35.09,,,,26.85,0.37,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4579,33SR008001,-85.307328,35.036143,32,2/25/19,18:00,18,52.28,55.93,34.95,,,,26.88,0.37,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4580,3301122001,-85.154037,35.041836,32,2/25/19,18:00,18,51.27,55.18,34.73,,,,27.33,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4581,3304986001,-85.159779,35.035252,32,2/25/19,18:00,18,51.38,55.27,34.77,,,,27.32,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4582,33I0024002,-85.322207,35.029902,31,2/25/19,18:00,18,52.59,56.01,35.15,,,,26.89,0.37,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4583,3305770001,-85.243683,35.011387,31,2/25/19,18:00,18,51.77,55.45,35.05,,,,26.97,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4584,3304418001,-85.25651,35.051718,31,2/25/19,18:00,18,51.54,55.43,34.95,,,,26.91,0.38,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4585,33SR029001,-85.316172,35.056969,31,2/25/19,18:00,18,52.39,55.94,34.93,,,,26.83,0.37,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4586,3304986001,-85.156744,35.037712,31,2/25/19,18:00,18,51.34,55.24,34.75,,,,27.33,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4587,3305770001,-85.231362,35.007176,31,2/25/19,18:00,18,51.95,55.6,34.94,,,,27.04,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4588,33I0124001,-85.314039,35.044272,31,2/25/19,18:00,18,52.29,55.86,35,,,,26.86,0.37,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4589,3303542001,-85.231013,35.109143,31,2/25/19,18:00,18,51.72,55.68,34.53,,,,26.94,0.38,2,,10,0.16,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4590,33SR008001,-85.318282,35.083649,31,2/25/19,18:00,18,51.96,55.72,34.73,,,,26.77,0.37,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4591,33SR002001,-85.365756,35.020313,31,2/25/19,18:00,18,52.51,56.11,34.57,,,,26.89,0.37,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4592,3304995001,-85.186686,35.029063,30,2/25/19,18:00,18,51.39,55.25,34.61,,,,27.21,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4593,330D198001,-85.200011,35.054571,30,2/25/19,18:00,18,51.68,55.48,34.6,,,,27.12,0.38,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4594,33SR321001,-85.0667,35.059606,30,2/25/19,18:00,18,50.32,54.49,34.19,,,,27.66,0.41,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4595,33SR320001,-85.184253,35.017209,30,2/25/19,18:00,18,51.53,55.34,34.99,,,,27.24,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4596,33SR008001,-85.309399,35.045763,30,2/25/19,18:00,18,52.27,55.84,35,,,,26.86,0.37,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4597,330B936001,-85.245409,34.996398,30,2/25/19,18:00,18,51.86,55.47,35.09,,,,27,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4598,3304987001,-85.155546,35.030221,29,2/25/19,18:00,18,51.35,55.23,34.77,,,,27.35,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4599,33I0024002,-85.399125,34.994874,29,2/25/19,18:00,18,52.35,55.93,34.87,,,,26.97,0.37,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4600,33SR002001,-85.254881,35.027655,29,2/25/19,18:00,18,51.25,55.09,35.1,,,,26.93,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4601,33SR002001,-85.211097,35.013904,29,2/25/19,18:00,18,51.87,55.58,34.77,,,,27.12,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4602,3303556001,-85.237299,35.047083,29,2/25/19,18:00,18,51.51,55.39,34.87,,,,26.97,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4603,330E416001,-85.174009,35.017383,29,2/25/19,18:00,18,51.54,55.36,34.91,,,,27.29,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4604,330A343001,-85.312571,35.046047,29,2/25/19,18:00,18,52.29,55.83,35.03,,,,26.86,0.37,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4605,33I0075001,-85.201076,35.007825,29,2/25/19,18:00,18,51.77,55.49,34.75,,,,27.18,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4606,33I0024002,-85.28446,35.017606,29,2/25/19,18:00,18,52.3,55.91,35.01,,,,26.93,0.37,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4607,330B854001,-85.207332,34.988878,28,2/25/19,18:00,18,52,55.66,35.1,,,,27.21,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4608,3303580001,-85.157294,35.042997,28,2/25/19,18:00,18,51.34,55.24,34.73,,,,27.32,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4609,3303580001,-85.188818,35.053305,28,2/25/19,18:00,18,51.49,55.4,34.49,,,,27.17,0.39,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4610,33I0075001,-85.17253,35.027345,28,2/25/19,18:00,18,51.54,55.38,34.86,,,,27.28,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4611,33SR008001,-85.242414,34.996637,28,2/25/19,18:00,18,51.92,55.52,35.06,,,,27.01,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4612,33SR027001,-85.306833,35.037227,28,2/25/19,18:00,18,52.26,55.92,34.95,,,,26.88,0.37,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4613,33I0024002,-85.228426,35.005312,28,2/25/19,18:00,18,51.95,55.59,34.92,,,,27.05,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4614,3303549001,-85.306529,35.053585,28,2/25/19,18:00,18,52.35,55.85,35.01,,,,26.85,0.37,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4615,330B707001,-85.251282,35.015328,28,2/25/19,18:00,18,51.55,55.28,35.11,,,,26.94,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4616,33SR029001,-85.316129,35.057348,28,2/25/19,18:00,18,52.39,55.95,34.92,,,,26.83,0.37,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4617,3304988001,-85.156695,35.027055,28,2/25/19,18:00,18,51.37,55.24,34.78,,,,27.35,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4618,3304996001,-85.187659,35.029911,28,2/25/19,18:00,18,51.43,55.29,34.61,,,,27.21,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4619,33SR002001,-85.064345,35.084844,28,2/25/19,18:00,18,49.99,54.27,33.66,,,,27.6,0.42,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4620,3301122001,-85.154861,35.042127,28,2/25/19,18:00,18,51.29,55.2,34.73,,,,27.33,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4621,33SR153001,-85.239439,35.12384,28,2/25/19,18:00,18,51.76,55.87,34.48,,,,26.9,0.38,2,,10,0.16,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4622,3303578001,-85.219735,35.043284,27,2/25/19,18:00,18,51.83,55.64,34.69,,,,27.05,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4623,33SR002001,-85.198298,35.022448,27,2/25/19,18:00,18,51.69,55.47,34.67,,,,27.17,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4624,33SR320001,-85.153227,35.008538,27,2/25/19,18:00,18,51.55,55.36,34.8,,,,27.4,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4625,33SR002001,-85.220213,35.009919,27,2/25/19,18:00,18,51.91,55.59,34.85,,,,27.08,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4626,3303552001,-85.286955,35.046753,27,2/25/19,18:00,18,52.35,55.88,35.01,,,,26.88,0.37,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4627,330E416001,-85.173294,35.017551,27,2/25/19,18:00,18,51.53,55.35,34.91,,,,27.29,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4628,33SR002001,-85.328285,35.013727,27,2/25/19,18:00,18,52.35,55.87,34.95,,,,26.92,0.37,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4629,3302207001,-85.064316,35.090553,27,2/25/19,18:00,18,49.96,54.25,33.64,,,,27.58,0.42,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4630,33I0024002,-85.289703,35.018623,27,2/25/19,18:00,18,52.33,55.94,35.01,,,,26.92,0.37,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4631,33SR002001,-85.149942,35.05224,27,2/25/19,18:00,18,51.23,55.16,34.66,,,,27.33,0.39,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4632,33I0124001,-85.318867,35.035208,27,2/25/19,18:00,18,52.44,55.97,35.03,,,,26.88,0.37,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4633,3303570001,-85.288147,35.028961,27,2/25/19,18:00,18,52.24,55.89,34.97,,,,26.91,0.37,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4634,3301122001,-85.150941,35.040129,27,2/25/19,18:00,18,51.22,55.14,34.72,,,,27.35,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4635,33SR002001,-85.328307,35.013733,27,2/25/19,18:00,18,52.35,55.87,34.95,,,,26.92,0.37,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4636,33I0075001,-85.210479,35.004212,26,2/25/19,18:00,18,51.89,55.57,34.81,,,,27.14,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4637,330E078001,-85.079303,35.086417,26,2/25/19,18:00,18,49.91,54.23,33.76,,,,27.53,0.42,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4638,3301122001,-85.151563,35.040925,26,2/25/19,18:00,18,51.23,55.14,34.72,,,,27.35,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4639,33SR002001,-85.211314,35.013269,26,2/25/19,18:00,18,51.87,55.58,34.77,,,,27.12,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4640,33I0024002,-85.259012,35.019636,26,2/25/19,18:00,18,51.21,55.02,35.14,,,,26.94,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4641,33SR320001,-85.149292,35.005439,26,2/25/19,18:00,18,51.5,55.32,34.79,,,,27.42,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4642,3305403001,-85.290524,35.041458,26,2/25/19,18:00,18,52.12,55.83,34.92,,,,26.89,0.37,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4643,330A639001,-85.30835,35.031887,26,2/25/19,18:00,18,52.32,55.96,34.97,,,,26.89,0.37,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4644,33I0124001,-85.318217,35.039377,26,2/25/19,18:00,18,52.36,55.94,34.99,,,,26.87,0.37,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4645,33SR029001,-85.153375,35.28178,26,2/25/19,18:00,18,49.41,54.53,31.87,,,,26.77,0.41,2,,10,0.17,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4646,33SR320001,-85.174648,35.017727,26,2/25/19,18:00,18,51.56,55.37,34.91,,,,27.28,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4647,330A675001,-85.263344,35.032718,26,2/25/19,18:00,18,51.7,55.48,35.03,,,,26.92,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4648,33SR027001,-85.308826,35.031481,26,2/25/19,18:00,18,52.33,55.96,34.98,,,,26.89,0.37,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4649,3304983001,-85.27164,35.009454,26,2/25/19,18:00,18,51.37,55.12,35.2,,,,26.94,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4650,33I0024002,-85.307401,35.027762,26,2/25/19,18:00,18,52.34,55.97,34.99,,,,26.9,0.37,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4651,33I0075001,-85.16582,35.033426,26,2/25/19,18:00,18,51.35,55.23,34.83,,,,27.3,0.39,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4652,33I0075001,-85.193721,35.010071,26,2/25/19,18:00,18,51.81,55.55,35.02,,,,27.21,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4653,33I0024002,-85.252069,35.014338,26,2/25/19,18:00,18,51.52,55.26,35.12,,,,26.94,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4654,33I0124001,-85.314338,35.049871,26,2/25/19,18:00,18,52.3,55.78,35.1,,,,26.85,0.37,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4655,3304986001,-85.158706,35.034528,268,2/25/19,19:00,19,48.05,55.27,34.76,,,,27.73,0.45,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4656,33I0075001,-85.206737,34.996081,255,2/25/19,19:00,19,48.68,55.69,35.11,,,,27.68,0.44,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4657,33I0075001,-85.200274,35.008246,171,2/25/19,19:00,19,48.44,55.48,34.74,,,,27.67,0.44,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
4658,33I0075001,-85.210866,35.001294,162,2/25/19,19:00,19,48.6,55.57,34.82,,,,27.65,0.44,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
