Unix,Hour,Date,Grid_Num,Longitude,Latitude
1580925021,12,2/5/2020,370,-85.199093,35.07498
1580953479,20,2/5/2020,374,-85.169605,35.074566
1580953479,20,2/5/2020,374,-85.169605,35.074566
1580953399,20,2/5/2020,374,-85.169605,35.074566
1580936357,15,2/5/2020,433,-85.291755,35.088134
1580907190,7,2/5/2020,437,-85.263459,35.081433
1580926278,13,2/5/2020,445,-85.200369,35.08577
1580926025,13,2/5/2020,445,-85.201536,35.085221
1580907217,7,2/5/2020,445,-85.198757,35.085234
1580933101,15,2/5/2020,447,-85.186086,35.081394
1580924084,12,2/5/2020,460,-85.061222,35.086587
1580941209,17,2/5/2020,478,-85.221427,35.091719
1580934796,15,2/5/2020,482,-85.189114,35.090747
1580907958,8,2/5/2020,498,-85.333495,35.105775
1580907529,7,2/5/2020,499,-85.32715,35.10293
1580949167,19,2/5/2020,504,-85.275796,35.101412
1580945200,18,2/5/2020,505,-85.271275,35.106069
1580914754,9,2/5/2020,510,-85.228924,35.10139
1580916301,10,2/5/2020,525,-85.053197,35.101698
1580916425,10,2/5/2020,526,-85.051507,35.105349
1580915977,10,2/5/2020,526,-85.051507,35.105349
1580907902,8,2/5/2020,529,-85.350236,35.108519
1580907901,8,2/5/2020,529,-85.350236,35.108519
1580907882,8,2/5/2020,529,-85.350236,35.108519
1580926531,13,2/5/2020,566,-85.237186,35.119876
1580907487,7,2/5/2020,566,-85.23914,35.12317
1580907487,7,2/5/2020,566,-85.23914,35.12317
1580907324,7,2/5/2020,566,-85.238114,35.124471
1580916095,10,2/5/2020,587,-85.232804,35.124358
1580924156,12,2/5/2020,604,-85.251513,35.141802
1580903167,6,2/5/2020,604,-85.25192,35.14043
1580923607,12,2/5/2020,607,-85.23682,35.137282
1580935400,15,2/5/2020,623,-85.26321,35.14229
1580935394,15,2/5/2020,623,-85.264726,35.143446
1580953127,20,2/5/2020,642,-85.248144,35.155751
1580993399,7,2/6/2020,18,-85.288572,34.987664
1580981414,4,2/6/2020,68,-85.221655,35.004334
1580993346,7,2/6/2020,70,-85.208725,35.00604
1581028429,17,2/6/2020,84,-85.39434,35.007761
1581012880,13,2/6/2020,95,-85.314291,35.013185
1581024508,16,2/6/2020,102,-85.251803,35.015313
1581024503,16,2/6/2020,102,-85.25242,35.013426
1581024493,16,2/6/2020,102,-85.251753,35.014776
1580976489,3,2/6/2020,102,-85.250768,35.013617
1580976489,3,2/6/2020,102,-85.250768,35.013617
1580976489,3,2/6/2020,102,-85.250768,35.013617
1580976409,3,2/6/2020,102,-85.250768,35.013617
1581014428,13,2/6/2020,103,-85.249763,35.007475
1580998665,9,2/6/2020,114,-85.163566,35.014767
1581003516,10,2/6/2020,125,-85.383202,35.018934
1581003516,10,2/6/2020,125,-85.383202,35.018934
1581003148,10,2/6/2020,125,-85.383202,35.018934
1580988993,6,2/6/2020,133,-85.323612,35.015457
1580991355,7,2/6/2020,138,-85.286467,35.020059
1580986565,5,2/6/2020,140,-85.267436,35.019224
1581032209,18,2/6/2020,166,-85.380506,35.021426
1581003266,10,2/6/2020,166,-85.379673,35.022815
1581003141,10,2/6/2020,166,-85.378929,35.023205
1581031657,18,2/6/2020,168,-85.362252,35.027805
1581028964,17,2/6/2020,169,-85.35714,35.028964
1581030761,18,2/6/2020,194,-85.167036,35.029773
1581015489,13,2/6/2020,196,-85.155058,35.030307
1581012975,13,2/6/2020,196,-85.153146,35.030081
1581006349,11,2/6/2020,196,-85.153146,35.030081
1580994440,8,2/6/2020,233,-85.152932,35.034976
1580990013,6,2/6/2020,233,-85.153824,35.041303
1581026252,16,2/6/2020,245,-85.312406,35.045987
1581027464,17,2/6/2020,246,-85.308186,35.040909
1581022727,15,2/6/2020,248,-85.291404,35.041063
1581045497,22,2/6/2020,258,-85.220198,35.042164
1581035917,19,2/6/2020,281,-85.31373,35.05164
1581017536,14,2/6/2020,285,-85.280388,35.055334
1581011162,12,2/6/2020,287,-85.269977,35.054424
1581009735,12,2/6/2020,295,-85.212765,35.051103
1581009735,12,2/6/2020,295,-85.212765,35.051103
1581009572,12,2/6/2020,295,-85.212765,35.051103
1580986732,5,2/6/2020,295,-85.208788,35.055692
1581020948,15,2/6/2020,304,-85.147281,35.052195
1581012440,13,2/6/2020,317,-85.305754,35.062143
1581023641,16,2/6/2020,355,-85.309123,35.069862
1581023594,16,2/6/2020,355,-85.309123,35.069862
1581031155,18,2/6/2020,372,-85.182776,35.073896
1581007141,11,2/6/2020,384,-85.093097,35.073788
1581011300,12,2/6/2020,390,-85.318679,35.072848
1581009965,12,2/6/2020,390,-85.319511,35.073116
1581009949,12,2/6/2020,390,-85.31884,35.07273
1580993763,7,2/6/2020,437,-85.262386,35.084498
1580993763,7,2/6/2020,437,-85.262386,35.084498
1580993763,7,2/6/2020,437,-85.262386,35.084498
1580993488,7,2/6/2020,437,-85.262783,35.083787
1580995222,8,2/6/2020,445,-85.206063,35.082695
1581027782,17,2/6/2020,460,-85.06387,35.085005
1581027782,17,2/6/2020,460,-85.06387,35.085005
1581027782,17,2/6/2020,460,-85.06387,35.085005
1581027704,17,2/6/2020,460,-85.0648,35.085502
1581027701,17,2/6/2020,460,-85.06387,35.085005
1581008216,11,2/6/2020,504,-85.27802,35.099337
1581008216,11,2/6/2020,504,-85.27802,35.099337
1581008194,11,2/6/2020,504,-85.27802,35.099337
1581008181,11,2/6/2020,504,-85.27802,35.099337
1580992219,7,2/6/2020,518,-85.159077,35.104551
1580992219,7,2/6/2020,518,-85.159077,35.104551
1580991350,7,2/6/2020,518,-85.159077,35.104551
1580994354,8,2/6/2020,539,-85.264571,35.112426
1581032001,18,2/6/2020,566,-85.238302,35.123271
1581021708,15,2/6/2020,570,-85.212539,35.120122
1581021708,15,2/6/2020,570,-85.212539,35.120122
1581021664,15,2/6/2020,570,-85.212539,35.120122
1581026427,17,2/6/2020,586,-85.24003,35.134759
1581009109,12,2/6/2020,586,-85.242653,35.133015
1580977542,3,2/6/2020,586,-85.24343,35.129308
1580977651,3,2/6/2020,605,-85.245371,35.131735
1581005144,11,2/6/2020,627,-85.229724,35.141442
1581032505,18,2/6/2020,628,-85.226569,35.145777
1581028026,17,2/6/2020,642,-85.248981,35.151779
1581008697,12,2/6/2020,684,-85.246834,35.188049
1580988768,6,2/6/2020,684,-85.24619,35.189496
1581094381,11,2/7/2020,3,-85.40899,34.983166
1581106735,15,2/7/2020,35,-85.338814,34.994618
1581101915,13,2/7/2020,41,-85.290937,34.995163
1581107587,15,2/7/2020,64,-85.286847,35.002181
1581133223,22,2/7/2020,102,-85.252077,35.013826
1581133223,22,2/7/2020,102,-85.252077,35.013826
1581132861,22,2/7/2020,102,-85.251685,35.014602
1581094395,11,2/7/2020,114,-85.16298,35.01459
1581108463,15,2/7/2020,133,-85.322153,35.018518
1581108240,15,2/7/2020,133,-85.322257,35.017621
1581081418,8,2/7/2020,139,-85.272308,35.017045
1581081193,8,2/7/2020,139,-85.272308,35.017045
1581123017,19,2/7/2020,140,-85.272564,35.024386
1581132801,22,2/7/2020,143,-85.249877,35.017257
1581129067,21,2/7/2020,174,-85.315817,35.033413
1581087183,9,2/7/2020,180,-85.266738,35.027668
1581106147,15,2/7/2020,192,-85.185515,35.030467
1581114659,17,2/7/2020,196,-85.153146,35.030081
1581098064,12,2/7/2020,233,-85.156247,35.038605
1581117586,18,2/7/2020,266,-85.156949,35.042868
1581104570,14,2/7/2020,266,-85.162464,35.044885
1581104578,14,2/7/2020,270,-85.129274,35.0426
1581095561,12,2/7/2020,282,-85.306447,35.051023
1581116982,18,2/7/2020,283,-85.302503,35.057563
1581116982,18,2/7/2020,283,-85.302503,35.057563
1581118583,18,2/7/2020,284,-85.290431,35.048719
1581093342,11,2/7/2020,284,-85.290431,35.048719
1581084227,9,2/7/2020,287,-85.272465,35.056857
1581083110,8,2/7/2020,288,-85.259789,35.048328
1581091726,11,2/7/2020,317,-85.308548,35.062648
1581116592,18,2/7/2020,318,-85.301488,35.06096
1581108301,15,2/7/2020,318,-85.298994,35.061719
1581055658,1,2/7/2020,355,-85.307924,35.071875
1581103447,14,2/7/2020,416,-85.132664,35.080045
1581073289,6,2/7/2020,416,-85.132664,35.080045
1581110783,16,2/7/2020,420,-85.102499,35.076501
1581097313,12,2/7/2020,425,-85.06329,35.08082
1581114241,17,2/7/2020,430,-85.318909,35.080794
1581101371,13,2/7/2020,443,-85.21983,35.089088
1581085435,9,2/7/2020,448,-85.180555,35.09306
1581081912,8,2/7/2020,448,-85.183635,35.088817
1581101976,13,2/7/2020,459,-85.066465,35.084629
1581100884,13,2/7/2020,478,-85.217899,35.091261
1581116458,18,2/7/2020,562,-85.272246,35.122861
1581116458,18,2/7/2020,562,-85.272246,35.122861
1581116442,18,2/7/2020,562,-85.272246,35.122861
1581106336,15,2/7/2020,566,-85.238114,35.124471
1581112849,17,2/7/2020,585,-85.247487,35.127031
1581112669,16,2/7/2020,585,-85.246374,35.129786
1581076369,6,2/7/2020,673,-85.232864,35.174026
1581107725,15,2/7/2020,684,-85.246926,35.185629
1581169225,8,2/8/2020,35,-85.338791,34.994666
1581170463,9,2/8/2020,44,-85.267161,34.996468
1581164388,7,2/8/2020,68,-85.222014,35.004063
1581207354,19,2/8/2020,70,-85.207205,35.005828
1581207354,19,2/8/2020,70,-85.207205,35.005828
1581168472,8,2/8/2020,78,-85.153348,35.005078
1581193895,15,2/8/2020,79,-85.147593,35.002514
1581193879,15,2/8/2020,79,-85.143092,35.003216
1581188349,13,2/8/2020,84,-85.390573,35.008334
1581168152,8,2/8/2020,85,-85.384827,35.016317
1581183264,12,2/8/2020,102,-85.25163,35.01469
1581142311,1,2/8/2020,106,-85.226274,35.012521
1581142311,1,2/8/2020,106,-85.226041,35.01204
1581142262,1,2/8/2020,106,-85.22641,35.01225
1581142227,1,2/8/2020,106,-85.226274,35.012521
1581207068,19,2/8/2020,109,-85.200274,35.008246
1581209269,19,2/8/2020,110,-85.195223,35.009651
1581208992,19,2/8/2020,111,-85.192008,35.010549
1581209012,19,2/8/2020,115,-85.157189,35.008626
1581167470,8,2/8/2020,130,-85.341943,35.021867
1581167513,8,2/8/2020,131,-85.339344,35.019033
1581183462,12,2/8/2020,143,-85.251332,35.015237
1581189302,14,2/8/2020,150,-85.197633,35.022864
1581189098,14,2/8/2020,150,-85.197524,35.022375
1581188995,14,2/8/2020,150,-85.197496,35.022953
1581203227,18,2/8/2020,173,-85.323459,35.027231
1581169381,8,2/8/2020,210,-85.318489,35.032158
1581146747,2,2/8/2020,217,-85.267112,35.039052
1581178493,11,2/8/2020,229,-85.183229,35.034364
1581201012,17,2/8/2020,231,-85.16458,35.03448
1581202896,18,2/8/2020,247,-85.296128,35.044167
1581144158,1,2/8/2020,256,-85.23359,35.03919
1581169599,8,2/8/2020,262,-85.18604,35.04183
1581174489,10,2/8/2020,266,-85.156949,35.042868
1581163310,7,2/8/2020,266,-85.158575,35.044177
1581182537,12,2/8/2020,270,-85.13025,35.041453
1581170649,9,2/8/2020,282,-85.303719,35.05077
1581190169,14,2/8/2020,283,-85.302503,35.057563
1581172504,9,2/8/2020,283,-85.302503,35.057563
1581169356,8,2/8/2020,284,-85.290431,35.048719
1581168564,8,2/8/2020,284,-85.289114,35.053347
1581207080,19,2/8/2020,304,-85.145159,35.055166
1581172194,9,2/8/2020,305,-85.137656,35.055091
1581167719,8,2/8/2020,305,-85.138005,35.05514
1581169732,8,2/8/2020,307,-85.127021,35.054686
1581171679,9,2/8/2020,315,-85.31667,35.05886
1581171671,9,2/8/2020,315,-85.316785,35.059664
1581166745,7,2/8/2020,315,-85.317394,35.061033
1581167787,8,2/8/2020,316,-85.310268,35.063562
1581167786,8,2/8/2020,316,-85.310268,35.063562
1581205232,18,2/8/2020,317,-85.306191,35.062287
1581208624,19,2/8/2020,318,-85.301488,35.06096
1581168458,8,2/8/2020,318,-85.301488,35.06096
1581176431,10,2/8/2020,323,-85.260542,35.05536
1581167619,8,2/8/2020,332,-85.193635,35.061371
1581169734,8,2/8/2020,341,-85.13066,35.059195
1581192252,15,2/8/2020,364,-85.241019,35.073029
1581171130,9,2/8/2020,370,-85.198394,35.074095
1581170641,9,2/8/2020,370,-85.196223,35.068624
1581148249,2,2/8/2020,404,-85.219782,35.079994
1581200653,17,2/8/2020,405,-85.209734,35.081593
1581186883,13,2/8/2020,405,-85.210121,35.080535
1581175974,10,2/8/2020,405,-85.209734,35.081593
1581169256,8,2/8/2020,418,-85.112125,35.073843
1581167906,8,2/8/2020,442,-85.225646,35.091807
1581169089,8,2/8/2020,478,-85.218445,35.090113
1581196644,16,2/8/2020,500,-85.325203,35.102678
1581171749,9,2/8/2020,525,-85.052742,35.10373
1581181333,12,2/8/2020,541,-85.252078,35.11045
1581169635,8,2/8/2020,543,-85.229323,35.110854
1581168428,8,2/8/2020,543,-85.229272,35.108267
1581150238,3,2/8/2020,543,-85.229766,35.1126
1581179341,11,2/8/2020,566,-85.238444,35.122929
1581174062,10,2/8/2020,566,-85.239421,35.123336
1581173808,9,2/8/2020,566,-85.23947,35.123543
1581168372,8,2/8/2020,567,-85.23696,35.120077
1581174469,10,2/8/2020,569,-85.215655,35.118376
1581206479,19,2/8/2020,579,-85.309,35.12796
1581168910,8,2/8/2020,581,-85.293028,35.129442
1581173304,9,2/8/2020,586,-85.237222,35.130804
1581166672,7,2/8/2020,597,-85.315771,35.139628
1581170467,9,2/8/2020,619,-85.291401,35.145124
1581186320,13,2/8/2020,628,-85.222942,35.146081
1581140192,0,2/8/2020,642,-85.24562,35.152975
1581170631,9,2/8/2020,652,-85.28341,35.164015
1581168015,8,2/8/2020,652,-85.28341,35.164015
1581171555,9,2/8/2020,680,-85.247084,35.17942
1581170793,9,2/8/2020,680,-85.246697,35.182577
1581169419,8,2/8/2020,680,-85.246697,35.182577
1581168926,8,2/8/2020,680,-85.246697,35.182577
1581165924,7,2/8/2020,680,-85.248684,35.17869
1581165923,7,2/8/2020,680,-85.247113,35.178211
1581165864,7,2/8/2020,680,-85.246697,35.182577
1581165847,7,2/8/2020,680,-85.246697,35.182577
1581234783,2,2/9/2020,42,-85.288297,34.996138
1581303308,21,2/9/2020,60,-85.314342,35.003007
1581300088,21,2/9/2020,63,-85.293651,35.002488
1581273057,13,2/9/2020,66,-85.268872,35.006686
1581285097,16,2/9/2020,98,-85.292076,35.007338
1581285097,16,2/9/2020,98,-85.292076,35.007338
1581285068,16,2/9/2020,98,-85.292197,35.007748
1581275668,14,2/9/2020,100,-85.275735,35.006125
1581277070,14,2/9/2020,108,-85.207906,35.01587
1581300750,21,2/9/2020,111,-85.188853,35.004454
1581275355,14,2/9/2020,154,-85.167049,35.019616
1581278650,15,2/9/2020,155,-85.162967,35.017275
1581272968,13,2/9/2020,173,-85.323702,35.02629
1581262622,10,2/9/2020,207,-85.358878,35.039098
1581267685,12,2/9/2020,221,-85.238957,35.038014
1581267684,12,2/9/2020,221,-85.238957,35.038014
1581267312,11,2/9/2020,221,-85.240147,35.038009
1581295703,19,2/9/2020,248,-85.295784,35.043756
1581289316,18,2/9/2020,258,-85.219116,35.043089
1581294286,19,2/9/2020,266,-85.158111,35.043326
1581264030,11,2/9/2020,316,-85.311892,35.064047
1581272731,13,2/9/2020,332,-85.196231,35.05986
1581270777,12,2/9/2020,375,-85.158059,35.07159
1581276798,14,2/9/2020,475,-85.237464,35.100234
1581301154,21,2/9/2020,539,-85.2607,35.11448
1581301153,21,2/9/2020,539,-85.2607,35.11448
1581301106,21,2/9/2020,539,-85.2607,35.11448
1581282966,16,2/9/2020,557,-85.317239,35.118672
1581273777,13,2/9/2020,586,-85.242389,35.13371
1581277730,14,2/9/2020,605,-85.247194,35.138778
1581274352,13,2/9/2020,642,-85.24562,35.152975
1581227055,0,2/9/2020,675,-85.203859,35.168096
1581337082,7,2/10/2020,3,-85.40899,34.983166
1581337082,7,2/10/2020,3,-85.40899,34.983166
1581337003,7,2/10/2020,3,-85.40899,34.983166
1581335833,6,2/10/2020,4,-85.402588,34.989782
1581379989,19,2/10/2020,38,-85.309969,34.997209
1581344446,9,2/10/2020,39,-85.302776,34.990639
1581334970,6,2/10/2020,39,-85.30199,34.990845
1581375634,18,2/10/2020,49,-85.148817,34.998671
1581374832,17,2/10/2020,49,-85.148309,34.995506
1581338213,7,2/10/2020,49,-85.148817,34.998671
1581373533,17,2/10/2020,64,-85.280834,35.002327
1581371045,16,2/10/2020,70,-85.210866,35.001294
1581340866,8,2/10/2020,70,-85.210866,35.001294
1581340819,8,2/10/2020,70,-85.210866,35.001294
1581346231,9,2/10/2020,78,-85.151956,35.00108
1581345539,9,2/10/2020,78,-85.151674,35.001003
1581366647,15,2/10/2020,101,-85.27154,35.014835
1581366338,15,2/10/2020,101,-85.27154,35.014835
1581366319,15,2/10/2020,102,-85.252128,35.014375
1581366280,15,2/10/2020,102,-85.252128,35.014375
1581350999,11,2/10/2020,102,-85.252128,35.014375
1581351365,11,2/10/2020,104,-85.24207,35.01023
1581351327,11,2/10/2020,104,-85.2388,35.0091
1581345536,9,2/10/2020,106,-85.22939,35.01335
1581361409,14,2/10/2020,111,-85.188947,35.004696
1581340259,8,2/10/2020,114,-85.163699,35.015214
1581386505,21,2/10/2020,133,-85.321684,35.019269
1581355773,12,2/10/2020,133,-85.318219,35.020545
1581362202,14,2/10/2020,136,-85.297892,35.021809
1581366400,15,2/10/2020,139,-85.281292,35.016831
1581372814,17,2/10/2020,140,-85.266949,35.019101
1581393572,22,2/10/2020,141,-85.261372,35.021191
1581340331,8,2/10/2020,160,-85.123569,35.022592
1581375825,18,2/10/2020,173,-85.323459,35.027231
1581379667,19,2/10/2020,174,-85.315794,35.02783
1581355113,12,2/10/2020,174,-85.315277,35.028134
1581352228,11,2/10/2020,176,-85.29678,35.03212
1581340845,8,2/10/2020,176,-85.299374,35.02626
1581359232,13,2/10/2020,178,-85.284751,35.027223
1581393188,22,2/10/2020,182,-85.255854,35.025789
1581378320,18,2/10/2020,196,-85.153146,35.030081
1581373495,17,2/10/2020,196,-85.153146,35.030081
1581383382,20,2/10/2020,210,-85.322207,35.029902
1581343116,8,2/10/2020,214,-85.293294,35.037719
1581366081,15,2/10/2020,221,-85.239587,35.039101
1581361383,14,2/10/2020,231,-85.171139,35.038841
1581380000,19,2/10/2020,248,-85.28923,35.044237
1581380000,19,2/10/2020,248,-85.28923,35.044237
1581379877,19,2/10/2020,248,-85.28923,35.044237
1581379875,19,2/10/2020,248,-85.28923,35.044237
1581372280,17,2/10/2020,256,-85.233159,35.038682
1581367161,15,2/10/2020,258,-85.220198,35.042164
1581368007,15,2/10/2020,266,-85.157803,35.042883
1581357349,12,2/10/2020,266,-85.15731,35.04338
1581356900,12,2/10/2020,266,-85.160208,35.044088
1581356865,12,2/10/2020,266,-85.160208,35.044088
1581343653,9,2/10/2020,266,-85.157294,35.042997
1581342332,8,2/10/2020,288,-85.261731,35.050976
1581342332,8,2/10/2020,288,-85.261731,35.050976
1581342298,8,2/10/2020,288,-85.261731,35.050976
1581366432,15,2/10/2020,292,-85.230186,35.054758
1581374824,17,2/10/2020,295,-85.2128,35.05145
1581370270,16,2/10/2020,297,-85.194819,35.054134
1581371338,16,2/10/2020,298,-85.19041,35.05415
1581371252,16,2/10/2020,298,-85.188743,35.054014
1581371245,16,2/10/2020,298,-85.18995,35.05412
1581348851,10,2/10/2020,299,-85.180238,35.052959
1581336837,7,2/10/2020,321,-85.273526,35.060863
1581333500,6,2/10/2020,340,-85.136543,35.06093
1581338871,7,2/10/2020,357,-85.289508,35.069582
1581339150,7,2/10/2020,360,-85.26977,35.071166
1581366754,15,2/10/2020,369,-85.205771,35.070181
1581385579,20,2/10/2020,378,-85.138535,35.070247
1581330173,5,2/10/2020,378,-85.135669,35.069798
1581330173,5,2/10/2020,378,-85.135669,35.069798
1581329351,5,2/10/2020,378,-85.135669,35.069798
1581379823,19,2/10/2020,437,-85.265537,35.08651
1581363872,14,2/10/2020,438,-85.257971,35.090224
1581386736,21,2/10/2020,443,-85.215557,35.088437
1581336810,7,2/10/2020,466,-85.329331,35.098406
1581386782,21,2/10/2020,478,-85.219834,35.090917
1581369063,16,2/10/2020,478,-85.221331,35.091783
1581386878,21,2/10/2020,510,-85.228924,35.10139
1581368924,16,2/10/2020,511,-85.229018,35.104278
1581372073,17,2/10/2020,540,-85.2545,35.112749
1581368299,15,2/10/2020,543,-85.230413,35.114182
1581368299,15,2/10/2020,543,-85.230413,35.114182
1581368276,15,2/10/2020,543,-85.23055,35.11445
1581368252,15,2/10/2020,543,-85.230413,35.114182
1581351931,11,2/10/2020,543,-85.228418,35.109873
1581376339,18,2/10/2020,566,-85.238444,35.122929
1581368244,15,2/10/2020,567,-85.233435,35.117108
1581379305,19,2/10/2020,579,-85.310272,35.126626
1581354517,12,2/10/2020,586,-85.23925,35.130367
1581346726,9,2/10/2020,586,-85.23925,35.130367
1581345820,9,2/10/2020,586,-85.241404,35.133339
1581361503,14,2/10/2020,605,-85.246361,35.136575
1581389419,21,2/10/2020,607,-85.234198,35.13184
1581361733,14,2/10/2020,620,-85.281967,35.152291
1581377465,18,2/10/2020,625,-85.248537,35.140816
1581384979,20,2/10/2020,642,-85.249197,35.148895
1581366564,15,2/10/2020,680,-85.24705,35.180857
1581471247,20,2/11/2020,42,-85.284979,34.99414
1581408738,3,2/11/2020,64,-85.285767,35.008463
1581446972,13,2/11/2020,68,-85.222338,35.003145
1581435632,10,2/11/2020,70,-85.208866,35.005156
1581478078,22,2/11/2020,79,-85.145789,35.002824
1581478527,22,2/11/2020,80,-85.14039,35.00243
1581478527,22,2/11/2020,80,-85.14039,35.00243
1581446021,13,2/11/2020,105,-85.232744,35.006517
1581478679,22,2/11/2020,107,-85.220466,35.004613
1581469846,20,2/11/2020,108,-85.211097,35.013904
1581407222,2,2/11/2020,111,-85.19177,35.01022
1581407404,2,2/11/2020,112,-85.184679,35.01246
1581406940,2,2/11/2020,112,-85.184679,35.01246
1581465533,18,2/11/2020,119,-85.129112,35.007668
1581465527,18,2/11/2020,119,-85.129112,35.007668
1581435800,10,2/11/2020,120,-85.125262,35.016434
1581452532,15,2/11/2020,132,-85.328594,35.019869
1581440985,12,2/11/2020,147,-85.221554,35.014934
1581442335,12,2/11/2020,151,-85.184253,35.017209
1581427007,8,2/11/2020,177,-85.29103,35.02238
1581469644,20,2/11/2020,179,-85.275778,35.024527
1581469644,20,2/11/2020,179,-85.275778,35.024527
1581469606,20,2/11/2020,179,-85.275778,35.024527
1581432537,9,2/11/2020,190,-85.194453,35.033117
1581427778,8,2/11/2020,192,-85.178917,35.029336
1581429801,9,2/11/2020,193,-85.174239,35.02432
1581427847,8,2/11/2020,193,-85.17668,35.025983
1581456333,16,2/11/2020,194,-85.169238,35.030273
1581422622,7,2/11/2020,194,-85.163289,35.029354
1581465595,18,2/11/2020,214,-85.291896,35.038156
1581462149,18,2/11/2020,247,-85.296689,35.047034
1581435277,10,2/11/2020,247,-85.297605,35.046913
1581473382,21,2/11/2020,248,-85.290932,35.041926
1581435863,10,2/11/2020,268,-85.145985,35.038911
1581447158,13,2/11/2020,281,-85.309741,35.055677
1581461456,17,2/11/2020,282,-85.303659,35.052537
1581440921,12,2/11/2020,341,-85.130056,35.062573
1581435296,10,2/11/2020,354,-85.314265,35.068331
1581477440,22,2/11/2020,356,-85.298184,35.075855
1581477440,22,2/11/2020,356,-85.298184,35.075855
1581477231,22,2/11/2020,356,-85.298184,35.075855
1581411942,4,2/11/2020,380,-85.119477,35.070003
1581452625,15,2/11/2020,416,-85.131166,35.07417
1581432661,9,2/11/2020,447,-85.188743,35.086859
1581418697,5,2/11/2020,540,-85.259169,35.113717
1581425298,7,2/11/2020,543,-85.22947,35.1112
1581465980,19,2/11/2020,566,-85.238444,35.122929
1581426333,8,2/11/2020,567,-85.231278,35.115035
1581425460,7,2/11/2020,567,-85.231278,35.115035
1581438305,11,2/11/2020,588,-85.22387,35.130316
1581448349,14,2/11/2020,590,-85.20725,35.13038
1581444761,13,2/11/2020,590,-85.207392,35.130171
1581472600,20,2/11/2020,625,-85.249961,35.145605
1581446334,13,2/11/2020,642,-85.248678,35.15584
1581446272,13,2/11/2020,642,-85.24562,35.152975
1581441382,12,2/11/2020,657,-85.248507,35.158162
1581439987,11,2/11/2020,683,-85.20487,35.175185
1581519988,10,2/12/2020,53,-85.397632,34.997641
1581554469,19,2/12/2020,66,-85.268338,35.002208
1581562293,21,2/12/2020,79,-85.141303,35.002825
1581532320,13,2/12/2020,106,-85.224669,35.011188
1581567624,23,2/12/2020,125,-85.380847,35.01849
1581537442,14,2/12/2020,150,-85.198591,35.022265
1581512834,8,2/12/2020,177,-85.291758,35.022247
1581555613,20,2/12/2020,180,-85.271722,35.031818
1581534467,14,2/12/2020,182,-85.255515,35.027705
1581534421,14,2/12/2020,182,-85.25429,35.02723
1581525088,11,2/12/2020,214,-85.292775,35.030644
1581540924,15,2/12/2020,229,-85.183441,35.034506
1581551625,18,2/12/2020,233,-85.149705,35.039818
1581551174,18,2/12/2020,233,-85.151171,35.037047
1581528234,12,2/12/2020,244,-85.318215,35.040196
1581528234,12,2/12/2020,244,-85.318215,35.040196
1581528141,12,2/12/2020,244,-85.318036,35.040415
1581528112,12,2/12/2020,244,-85.318925,35.040182
1581541271,16,2/12/2020,249,-85.287235,35.048649
1581518665,9,2/12/2020,252,-85.26335,35.041762
1581561058,21,2/12/2020,255,-85.23771,35.043309
1581560673,21,2/12/2020,255,-85.238176,35.045687
1581560655,21,2/12/2020,255,-85.237813,35.043954
1581542462,16,2/12/2020,261,-85.200138,35.046196
1581534987,14,2/12/2020,281,-85.312336,35.051245
1581534807,14,2/12/2020,281,-85.316377,35.058188
1581549004,18,2/12/2020,282,-85.309461,35.048375
1581546063,17,2/12/2020,283,-85.299453,35.051299
1581533337,13,2/12/2020,287,-85.269378,35.05605
1581554499,19,2/12/2020,304,-85.144508,35.048559
1581513279,8,2/12/2020,353,-85.318583,35.064771
1581511977,7,2/12/2020,355,-85.308932,35.068284
1581550765,18,2/12/2020,384,-85.094641,35.068009
1581564181,22,2/12/2020,393,-85.298834,35.077936
1581563193,22,2/12/2020,409,-85.181532,35.079716
1581503991,5,2/12/2020,416,-85.132664,35.080045
1581507602,6,2/12/2020,425,-85.064515,35.083189
1581539383,15,2/12/2020,447,-85.188389,35.08788
1581537358,14,2/12/2020,447,-85.188703,35.08825
1581533857,13,2/12/2020,447,-85.187522,35.088355
1581545130,17,2/12/2020,459,-85.066688,35.085686
1581545130,17,2/12/2020,459,-85.066688,35.085686
1581545130,17,2/12/2020,459,-85.066688,35.085686
1581545095,17,2/12/2020,459,-85.066688,35.085686
1581530460,13,2/12/2020,459,-85.072247,35.084371
1581502387,5,2/12/2020,461,-85.05854,35.082749
1581531749,13,2/12/2020,477,-85.225106,35.094661
1581531747,13,2/12/2020,510,-85.22897,35.102832
1581516241,9,2/12/2020,518,-85.160078,35.104625
1581516240,9,2/12/2020,518,-85.160078,35.104625
1581515951,8,2/12/2020,518,-85.160078,35.104625
1581515950,8,2/12/2020,518,-85.160984,35.104417
1581554753,19,2/12/2020,564,-85.256207,35.125892
1581503743,5,2/12/2020,585,-85.243412,35.128246
1581602754,9,2/13/2020,60,-85.31285,35.004618
1581592645,6,2/13/2020,68,-85.227148,35.005132
1581599948,8,2/13/2020,70,-85.211162,35.001823
1581633994,17,2/13/2020,103,-85.244051,35.01101
1581637821,18,2/13/2020,107,-85.220466,35.004613
1581600103,8,2/13/2020,107,-85.220466,35.004613
1581628619,16,2/13/2020,109,-85.206483,35.006562
1581597149,7,2/13/2020,114,-85.16471,35.01596
1581633504,17,2/13/2020,139,-85.28069,35.016491
1581617182,13,2/13/2020,139,-85.28069,35.016491
