Response Date,Fixed Time CallClosed,Address,City,Latitude,Longitude,Problem,Unix,Date,Hour,Grid_Num
3/17/2020 21:38,29:17.0,7328 Shallowford Rd,CHATTANOOGA,35.040341,-85.151384,ACC2-MVC No Injuries,1584478800,3/17/2020,21,233
3/17/2020 19:43,32:42.7,8305 Middle Rd,HAMILTON COUNTY,35.039467,-85.096298,ACCDEL-MVC Delayed,1584471600,3/17/2020,19,
3/17/2020 19:20,51:31.9,2727 Rossville Blvd,CHATTANOOGA,35.015639,-85.293809,ACCDEL-MVC Delayed,1584471600,3/17/2020,19,137
3/17/2020 18:44,46:55.6,9374 LEE HWY,COLLEGEDALE,35.081725,-85.055685,ACC2-MVC No Injuries,1584468000,3/17/2020,18,461
3/17/2020 18:42,16:28.8,1-9 EXIT W M L KING BLVD W ON RAMP NB,CHATTANOOGA,35.04721,-85.313777,ACC2-MVC No Injuries,1584468000,3/17/2020,18,245
3/17/2020 18:23,03:42.3,9200 LEE HWY,COLLEGEDALE,35.083861,-85.063324,ACC2-MVC No Injuries,1584468000,3/17/2020,18,425
3/17/2020 17:53,3/17/2020 17:59,1100 Interstate 75 Nb,CHATTANOOGA,35.082723,-85.078179,ACC2-MVC No Injuries,1584464400,3/17/2020,17,423
3/17/2020 17:46,47:16.2,980 INTERSTATE 75 NB,CHATTANOOGA,35.077429,-85.098885,ACC2-MVC No Injuries,1584464400,3/17/2020,17,420
3/17/2020 17:38,3/17/2020 18:06,10517 Lee Hwy,COLLEGEDALE,35.086927,-85.018496,ACC1-MVC Injuries,1584464400,3/17/2020,17,
3/17/2020 17:38,50:44.4,10517 Lee Hwy,COLLEGEDALE,35.086927,-85.018496,ACC1-MVC Injuries,1584464400,3/17/2020,17,
3/17/2020 17:36,3/17/2020 17:42,10517 Lee Hwy,COLLEGEDALE,35.086927,-85.018496,ACC1-MVC Injuries,1584464400,3/17/2020,17,
3/17/2020 17:34,48:37.0,LEE HWY / EDGMON RD,COLLEGEDALE,35.079278,-85.033966,ACC3-MVC Unknown Injuries,1584464400,3/17/2020,17,
3/17/2020 17:22,34:42.8,9200 Lee Hwy,COLLEGEDALE,35.083861,-85.063324,ACC2-MVC No Injuries,1584464400,3/17/2020,17,425
3/17/2020 17:03,01:39.9,5707 Ringgold Rd,EAST RIDGE,34.991717,-85.223352,ACC2-MVC No Injuries,1584464400,3/17/2020,17,
3/17/2020 16:33,19:11.6,1815 CARSON AVE,CHATTANOOGA,35.047353,-85.269013,ACC2-MVC No Injuries,1584460800,3/17/2020,16,251
3/17/2020 16:31,05:35.2,1 - 9 Exit Dayton Pike S Off Ramp Sb,CHATTANOOGA,35.18852,-85.245801,ACC2-MVC No Injuries,1584460800,3/17/2020,16,684
3/17/2020 16:12,3/17/2020 16:15,900 Interstate 75 Nb,CHATTANOOGA,35.073807,-85.111622,ACC2-MVC No Injuries,1584460800,3/17/2020,16,382
3/17/2020 16:12,3/17/2020 16:58,1070 INTERSTATE 75 NB,CHATTANOOGA,35.081458,-85.083238,ACC2-MVC No Injuries,1584460800,3/17/2020,16,457
3/17/2020 15:49,3/17/2020 15:55,1320 Interstate 75 Nb,CHATTANOOGA,35.104361,-85.051969,ACC3-MVC Unknown Injuries,1584457200,3/17/2020,15,526
3/17/2020 15:46,3/17/2020 15:55,Broad St / Cummings Hwy,CHATTANOOGA,35.013727,-85.328285,ACC2-MVC No Injuries,1584457200,3/17/2020,15,93
3/17/2020 15:46,50:52.0,1350 INTERSTATE 75 NB,HAMILTON COUNTY,35.107926,-85.050315,ACC2-MVC No Injuries,1584457200,3/17/2020,15,526
3/17/2020 15:33,18:04.3,3600 Hixson Pike,CHATTANOOGA,35.106069,-85.271275,ACCDEL-MVC Delayed,1584457200,3/17/2020,15,505
3/17/2020 15:18,3/17/2020 16:34,12183 Highway 58,HAMILTON COUNTY,35.279739,-84.978736,ACC2-MVC No Injuries,1584457200,3/17/2020,15,
3/17/2020 15:09,3/17/2020 15:10,17820 - 17879 Interstate 24 Eb,CHATTANOOGA,35.028932,-85.322434,ACC2-MVC No Injuries,1584457200,3/17/2020,15,173
3/17/2020 15:07,36:33.8,17800 Interstate 24 Wb,CHATTANOOGA,35.027231,-85.323459,ACC2-MVC No Injuries,1584457200,3/17/2020,15,173
3/17/2020 14:46,54:05.7,301 Market St,CHATTANOOGA,35.05332,-85.309891,ACC2-MVC No Injuries,1584453600,3/17/2020,14,282
3/17/2020 12:51,3/17/2020 13:27,101 ROBERTS MILL RD,SODDY DAISY,35.195164,-85.244207,ACC2-MVC No Injuries,1584446400,3/17/2020,12,
3/17/2020 12:26,12:54.3,100 W Martin Luther King Blvd,,35.045353,-85.310839,ACC2-MVC No Injuries,1584446400,3/17/2020,12,245
3/17/2020 11:55,12:56.5,1022 Birmingham Hwy,CHATTANOOGA,34.99056,-85.388971,ACC1-MVC Injuries,1584442800,3/17/2020,11,6
3/17/2020 11:55,58:46.6,1022 Birmingham Hwy,CHATTANOOGA,34.99056,-85.388971,ACC1-MVC Injuries,1584442800,3/17/2020,11,6
3/17/2020 11:54,15:42.0,1022 Birmingham Hwy,CHATTANOOGA,34.99056,-85.388971,ACC1-MVC Injuries,1584442800,3/17/2020,11,6
3/17/2020 11:49,17:41.7,6220 Lee Hwy,CHATTANOOGA,35.030289,-85.184651,ACC2-MVC No Injuries,1584442800,3/17/2020,11,192
3/17/2020 11:36,06:05.3,2500 WESTSIDE DR,CHATTANOOGA,35.010184,-85.271137,ACC2-MVC No Injuries,1584442800,3/17/2020,11,101
3/17/2020 11:32,3/17/2020 11:33,7961 E Brainerd Rd,CHATTANOOGA,35.005469,-85.152149,ACC2-MVC No Injuries,1584442800,3/17/2020,11,78
3/17/2020 11:32,52:42.0,5251 HIGHWAY 153,CHATTANOOGA,35.125943,-85.241316,ACC2-MVC No Injuries,1584442800,3/17/2020,11,566
3/17/2020 11:29,30:30.2,7961 E BRAINERD RD,CHATTANOOGA,35.005469,-85.152149,ACC2-MVC No Injuries,1584442800,3/17/2020,11,78
3/17/2020 11:29,3/17/2020 11:46,9334 Dayton Pike,SODDY DAISY,35.234297,-85.199279,ACCDEL-MVC Delayed,1584442800,3/17/2020,11,
3/17/2020 11:27,3/17/2020 11:41,100 Highway 27 Sb,CHATTANOOGA,35.043302,-85.314338,ACC3-MVC Unknown Injuries,1584442800,3/17/2020,11,245
3/17/2020 11:27,34:00.5,490 Interstate 75 Nb,CHATTANOOGA,35.034394,-85.16446,ACC2-MVC No Injuries,1584442800,3/17/2020,11,231
3/17/2020 11:15,02:39.5,4921 Highway 58,CHATTANOOGA,35.094017,-85.180163,ACC2-MVC No Injuries,1584442800,3/17/2020,11,483
3/17/2020 11:03,52:52.3,300-499 Northgate Mall Dr,CHATTANOOGA,35.127062,-85.239976,ACC3-MVC Unknown Injuries,1584442800,3/17/2020,11,566
3/17/2020 10:53,33:47.9,8016 Standifer Gap Rd,HAMILTON COUNTY,35.043406,-85.119896,ACC2-MVC No Injuries,1584439200,3/17/2020,10,271
3/17/2020 10:36,50:22.6,Standifer Gap Rd / Jenkins Rd,CHATTANOOGA,35.044349,-85.128355,ACC2-MVC No Injuries,1584439200,3/17/2020,10,270
3/17/2020 10:35,10:44.2,6121 Lee Hwy,CHATTANOOGA,35.029911,-85.187659,ACC2-MVC No Injuries,1584439200,3/17/2020,10,228
3/17/2020 10:21,27:24.0,8644 E Brainerd Rd,CHATTANOOGA,34.99941,-85.13381,ACC2-MVC No Injuries,1584439200,3/17/2020,10,81
3/17/2020 9:59,23:32.2,6000 OOLTEWAH GEORGETOWN RD,CHATTANOOGA,35.082749,-85.05854,ACC2-MVC No Injuries,1584435600,3/17/2020,9,461
3/17/2020 9:54,21:00.7,744 W Main Street Ct,CHATTANOOGA,35.0406,-85.317611,ACC2-MVC No Injuries,1584435600,3/17/2020,9,244
3/17/2020 9:46,3/17/2020 10:15,9239 Lee Hwy,CHATTANOOGA,35.083892,-85.058387,ACC2-MVC No Injuries,1584435600,3/17/2020,9,461
3/17/2020 9:45,3/17/2020 9:48,Ooltewah Georgetown Rd / Lee Hwy,COLLEGEDALE,35.082749,-85.05854,ACC2-MVC No Injuries,1584435600,3/17/2020,9,461
3/17/2020 9:07,3/17/2020 9:08,736 E Martin Luther King Blvd,CHATTANOOGA,35.042046,-85.298742,ACC1-MVC Injuries,1584435600,3/17/2020,9,213
3/17/2020 9:07,3/17/2020 9:09,736 E Martin Luther King Blvd,CHATTANOOGA,35.042046,-85.298742,ACC1-MVC Injuries,1584435600,3/17/2020,9,213
3/17/2020 9:07,14:39.3,736 E Martin Luther King Blvd,CHATTANOOGA,35.042046,-85.298742,ACC1-MVC Injuries,1584435600,3/17/2020,9,213
3/17/2020 9:01,49:44.4,736 E Martin Luther King Blvd,CHATTANOOGA,35.042046,-85.298742,ACC2-MVC No Injuries,1584435600,3/17/2020,9,213
3/17/2020 8:23,39:25.6,3200-3299 Wood Ave,CHATTANOOGA,35.078725,-85.257769,ACC2-MVC No Injuries,1584432000,3/17/2020,8,399
3/17/2020 8:20,24:18.9,6083 Browntown Rd,HAMILTON COUNTY,35.17459,-85.260173,ACC2-MVC No Injuries,1584432000,3/17/2020,8,678
3/17/2020 8:12,21:08.2,9283 Belleau Ridge Dr,HAMILTON COUNTY,35.103482,-85.042352,ACCDEL-MVC Delayed,1584432000,3/17/2020,8,
3/17/2020 7:26,26:46.3,1900-2098 Cummings Hwy,CHATTANOOGA,35.016735,-85.333621,ACC2-MVC No Injuries,1584428400,3/17/2020,7,131
3/17/2020 7:12,15:27.4,4000 AMNICOLA HWY,CHATTANOOGA,35.093292,-85.253499,ACC1-MVC Injuries,1584428400,3/17/2020,7,438
3/17/2020 7:12,3/17/2020 7:14,4000 AMNICOLA HWY,CHATTANOOGA,35.093292,-85.253499,ACC1-MVC Injuries,1584428400,3/17/2020,7,438
3/17/2020 7:12,3/17/2020 7:19,4000 AMNICOLA HWY,CHATTANOOGA,35.093292,-85.253499,ACC1-MVC Injuries,1584428400,3/17/2020,7,438
3/17/2020 7:10,57:44.5,Amnicola Hwy / S Creek Rd,CHATTANOOGA,35.094405,-85.251402,ACC1-MVC Injuries,1584428400,3/17/2020,7,474
3/17/2020 7:10,16:16.1,4000 AMNICOLA HWY,CHATTANOOGA,35.093292,-85.253499,ACC1-MVC Injuries,1584428400,3/17/2020,7,438
3/17/2020 7:09,3/17/2020 7:14,4000 AMNICOLA HWY,CHATTANOOGA,35.093292,-85.253499,ACC3-MVC Unknown Injuries,1584428400,3/17/2020,7,438
3/17/2020 7:09,34:07.1,4000 AMNICOLA HWY,CHATTANOOGA,35.093292,-85.253499,ACC1-MVC Injuries,1584428400,3/17/2020,7,438
3/17/2020 6:51,59:28.6,1250 SIGNAL MOUNTAIN BLVD,CHATTANOOGA,35.104798,-85.341279,ACC2-MVC No Injuries,1584424800,3/17/2020,6,497
3/17/2020 3:42,09:08.5,10832 Possum Trail Rd,HAMILTON COUNTY,35.249114,-85.050865,ACC2-MVC No Injuries,1584414000,3/17/2020,3,
3/17/2020 2:24,43:40.9,5000 ROSSVILLE BLVD,CHATTANOOGA,34.98551,-85.286771,ACC2-MVC No Injuries,1584410400,3/17/2020,2,18
3/17/2020 2:12,34:01.4,737 Mccallie Ave,CHATTANOOGA,35.044383,-85.296949,ACCDEL-MVC Delayed,1584410400,3/17/2020,2,247
3/17/2020 1:28,3/17/2020 1:54,7722 Wimberly Dr,CHATTANOOGA,35.077049,-85.172175,ACC1-MVC Injuries,1584406800,3/17/2020,1,410
3/17/2020 1:18,25:09.7,7722 Wimberly Dr,CHATTANOOGA,35.077049,-85.172175,ACC4-MVC Entrapment,1584406800,3/17/2020,1,410
3/17/2020 1:18,3/17/2020 1:23,7722 Wimberly Dr,CHATTANOOGA,35.077049,-85.172175,ACC4-MVC Entrapment,1584406800,3/17/2020,1,410
3/17/2020 1:17,3/17/2020 2:27,6300 WIMBERLY DR,CHATTANOOGA,35.078328,-85.176284,ACC1-MVC Injuries,1584406800,3/17/2020,1,410
3/18/2020 23:17,32:28.1,2717 Rossville Blvd,CHATTANOOGA,35.016627,-85.293567,ACC2-MVC No Injuries,1584572400,3/18/2020,23,137
3/18/2020 21:43,3/18/2020 22:14,9120 HARRISON BAY RD,HAMILTON COUNTY,35.20588,-85.095202,ACC1-MVC Injuries,1584565200,3/18/2020,21,
3/18/2020 21:43,11:56.3,9120 HARRISON BAY RD,HAMILTON COUNTY,35.20588,-85.095202,ACC1-MVC Injuries,1584565200,3/18/2020,21,
3/18/2020 21:25,3/18/2020 22:38,9120 HARRISON BAY RD,HAMILTON COUNTY,35.20588,-85.095202,ACC1-MVC Injuries,1584565200,3/18/2020,21,
3/18/2020 21:10,22:50.9,4300 DAYTON BLVD,RED BANK,35.124904,-85.285213,ACC3-MVC Unknown Injuries,1584565200,3/18/2020,21,
3/18/2020 20:40,11:56.2,3400 Jenkins Rd,HAMILTON COUNTY,35.049941,-85.127588,ACC2-MVC No Injuries,1584561600,3/18/2020,20,306
3/18/2020 19:09,19:52.8,2000 Cummings Hwy,CHATTANOOGA,35.017043,-85.333708,ACC2-MVC No Injuries,1584558000,3/18/2020,19,131
3/18/2020 19:03,09:00.6,1204-1298 Connelly Ln,EAST RIDGE,34.99473,-85.2582,ACC2-MVC No Injuries,1584558000,3/18/2020,19,
3/18/2020 18:46,06:57.4,St Stephens Pl / Mccutcheon Rd,CHATTANOOGA,35.048054,-85.160082,ACC2-MVC No Injuries,1584554400,3/18/2020,18,302
3/18/2020 18:09,3/18/2020 18:12,9328 APISON PIKE,COLLEGEDALE,35.060249,-85.069663,ACC2-MVC No Injuries,1584554400,3/18/2020,18,
3/18/2020 18:08,3/18/2020 18:57,9325 Apison Pike,COLLEGEDALE,35.061189,-85.069698,ACC2-MVC No Injuries,1584554400,3/18/2020,18,
3/18/2020 17:59,42:30.9,160 INTERSTATE 75 NB,CHATTANOOGA,35.005828,-85.207205,ACC2-MVC No Injuries,1584550800,3/18/2020,17,70
3/18/2020 17:11,12:05.4,6236 Lee Hwy,CHATTANOOGA,35.03064,-85.183996,ACC2-MVC No Injuries,1584550800,3/18/2020,17,192
3/18/2020 17:09,3/18/2020 17:13,1-9 Exit Interstate 75 Off Ramp Nb,CHATTANOOGA,35.02735,-85.17469,ACC2-MVC No Injuries,1584550800,3/18/2020,17,193
3/18/2020 17:08,31:15.7,17950 INTERSTATE 24 WB,CHATTANOOGA,35.026109,-85.303483,ACC1-MVC Injuries,1584550800,3/18/2020,17,175
3/18/2020 17:08,38:55.5,17950 INTERSTATE 24 WB,CHATTANOOGA,35.026109,-85.303483,ACC1-MVC Injuries,1584550800,3/18/2020,17,175
3/18/2020 17:01,17:16.7,180 Highway 27 Sb,CHATTANOOGA,35.056969,-85.316172,ACCDEL-MVC Delayed,1584550800,3/18/2020,17,281
3/18/2020 16:58,3/18/2020 17:00,1 - 9 Exit Interstate 75 Off Ramp Nb,CHATTANOOGA,35.028192,-85.177231,ACC2-MVC No Injuries,1584547200,3/18/2020,16,193
3/18/2020 16:58,04:39.4,2-8 Exit Interstate 75 Off Ramp Nb,CHATTANOOGA,35.027296,-85.174296,ACC2-MVC No Injuries,1584547200,3/18/2020,16,193
3/18/2020 16:56,3/18/2020 16:58,17940-18029 INTERSTATE 24 WB,CHATTANOOGA,35.026854,-85.304804,ACC2-MVC No Injuries,1584547200,3/18/2020,16,175
3/18/2020 16:54,06:05.9,17950 INTERSTATE 24 WB,CHATTANOOGA,35.026191,-85.303623,ACC1-MVC Injuries,1584547200,3/18/2020,16,175
3/18/2020 16:42,15:51.0,2500 CAMPBELL ST,CHATTANOOGA,35.067325,-85.243095,ACC2-MVC No Injuries,1584547200,3/18/2020,16,363
3/18/2020 16:27,07:51.0,5972 Brainerd Rd,CHATTANOOGA,35.016971,-85.206001,ACC2-MVC No Injuries,1584547200,3/18/2020,16,149
3/18/2020 16:13,3/18/2020 16:14,7500 Volkswagen Dr,CHATTANOOGA,35.072255,-85.131576,ACC2-MVC No Injuries,1584547200,3/18/2020,16,416
3/18/2020 16:10,40:54.9,6300 Bonny Oaks Dr,CHATTANOOGA,35.073768,-85.17515,ACC2-MVC No Injuries,1584547200,3/18/2020,16,410
3/18/2020 16:09,52:17.7,7201-8009 Volkswagen Dr,CHATTANOOGA,35.0731,-85.13203,ACC2-MVC No Injuries,1584547200,3/18/2020,16,416
3/18/2020 15:53,3/18/2020 16:38,5680-5699 HUNTER RD,HAMILTON COUNTY,35.108536,-85.083394,ACC2-MVC No Injuries,1584543600,3/18/2020,15,
3/18/2020 15:14,3/18/2020 15:15,17920 - 17949 Interstate 24 Eb,CHATTANOOGA,35.026519,-85.30466,ACC3-MVC Unknown Injuries,1584543600,3/18/2020,15,175
3/18/2020 15:13,15:42.1,4852 - 4919 Highway 58,CHATTANOOGA,35.093315,-85.179972,ACC2-MVC No Injuries,1584543600,3/18/2020,15,448
3/18/2020 15:13,23:58.9,231 Moonstone Rd,CHATTANOOGA,35.075757,-85.309932,ACC2-MVC No Injuries,1584543600,3/18/2020,15,392
3/18/2020 15:12,3/18/2020 21:24,17800 INTERSTATE 24 EB,CHATTANOOGA,35.02629,-85.323702,ACC1-MVC Injuries,1584543600,3/18/2020,15,173
3/18/2020 15:12,08:40.6,17820-17868 Interstate 24 Wb,CHATTANOOGA,35.031414,-85.316027,ACC1-MVC Injuries,1584543600,3/18/2020,15,174
3/18/2020 15:12,3/18/2020 18:14,17800 INTERSTATE 24 EB,CHATTANOOGA,35.02629,-85.323702,ACC1-MVC Injuries,1584543600,3/18/2020,15,173
3/18/2020 15:12,3/18/2020 15:14,21-99 Highway 27 Sb,CHATTANOOGA,35.035817,-85.3197,ACC3-MVC Unknown Injuries,1584543600,3/18/2020,15,210
3/18/2020 15:11,3/18/2020 15:15,Highway 27 Sb / Exit W 4th St On Ramp Sb,CHATTANOOGA,35.049871,-85.314338,ACC3-MVC Unknown Injuries,1584543600,3/18/2020,15,245
3/18/2020 15:11,3/18/2020 15:15,17800 Interstate 24 Wb,CHATTANOOGA,35.027231,-85.323459,ACC3-MVC Unknown Injuries,1584543600,3/18/2020,15,173
3/18/2020 15:11,3/18/2020 15:12,1 - 19 Highway 27 Sb,CHATTANOOGA,35.032125,-85.318454,ACC3-MVC Unknown Injuries,1584543600,3/18/2020,15,210
3/18/2020 14:51,48:13.0,17830 INTERSTATE 24 WB,CHATTANOOGA,35.031003,-85.321487,ACC2-MVC No Injuries,1584540000,3/18/2020,14,210
3/18/2020 14:34,43:22.8,5100 Austin Rd,CHATTANOOGA,35.137999,-85.237681,ACC2-MVC No Injuries,1584540000,3/18/2020,14,606
3/18/2020 12:47,06:42.2,2100 Hamilton Place Blvd,CHATTANOOGA,35.034528,-85.158706,ACC2-MVC No Injuries,1584532800,3/18/2020,12,232
3/18/2020 12:45,3/18/2020 12:54,2020 Gunbarrel Rd,CHATTANOOGA,35.030081,-85.153146,ACCDEL-MVC Delayed,1584532800,3/18/2020,12,196
3/18/2020 12:36,00:54.3,4829 Brainerd Rd,CHATTANOOGA,35.013535,-85.22846,ACC2-MVC No Injuries,1584532800,3/18/2020,12,106
3/18/2020 12:28,3/18/2020 12:45,130 Harrison Ln,SODDY DAISY,35.236335,-85.198152,ACC2-MVC No Injuries,1584532800,3/18/2020,12,
3/18/2020 12:26,3/18/2020 12:43,2100 Hamilton Place Blvd,CHATTANOOGA,35.033508,-85.157824,ACC2-MVC No Injuries,1584532800,3/18/2020,12,232
3/18/2020 12:26,30:18.0,Johnston Rd / Tallant Rd,HAMILTON COUNTY,35.052099,-84.998266,ACC2-MVC No Injuries,1584532800,3/18/2020,12,
3/18/2020 12:18,3/18/2020 12:22,4990 - 5001 Hixson Pike,CHATTANOOGA,35.132443,-85.243208,ACC2-MVC No Injuries,1584532800,3/18/2020,12,586
3/18/2020 12:17,43:22.1,5012 HIXSON PIKE,CHATTANOOGA,35.133463,-85.241756,ACC2-MVC No Injuries,1584532800,3/18/2020,12,586
3/18/2020 12:02,3/18/2020 12:04,1005 Executive Dr,CHATTANOOGA,35.13137,-85.236068,ACC2-MVC No Injuries,1584532800,3/18/2020,12,586
3/18/2020 12:02,20:37.7,1005 Executive Dr,CHATTANOOGA,35.130803,-85.237105,ACC2-MVC No Injuries,1584532800,3/18/2020,12,586
3/18/2020 11:52,59:57.0,224 Frazier Ave,CHATTANOOGA,35.06207,-85.306174,ACC2-MVC No Injuries,1584529200,3/18/2020,11,317
3/18/2020 11:51,3/18/2020 13:13,8886-8999 OLD LEE HWY,COLLEGEDALE,35.084528,-85.066316,ACC2-MVC No Injuries,1584529200,3/18/2020,11,425
3/18/2020 11:32,07:22.0,HIGHWAY 153 / DUPONT PKWY NB,CHATTANOOGA,35.120077,-85.23696,ACC2-MVC No Injuries,1584529200,3/18/2020,11,567
3/18/2020 11:14,12:16.7,1348 Passenger St,CHATTANOOGA,35.036642,-85.303153,ACCDEL-MVC Delayed,1584529200,3/18/2020,11,212
3/18/2020 11:14,3/18/2020 12:38,HIXSON PIKE / LAKEVIEW CIR,SODDY DAISY,35.270194,-85.129369,ACC2-MVC No Injuries,1584529200,3/18/2020,11,
3/18/2020 9:37,3/18/2020 9:37,2289 Gunbarrel Rd,CHATTANOOGA,35.040129,-85.150941,ACC3-MVC Unknown Injuries,1584522000,3/18/2020,9,233
3/18/2020 9:36,3/18/2020 10:08,2289 Gunbarrel Rd,CHATTANOOGA,35.040129,-85.150941,ACC2-MVC No Injuries,1584522000,3/18/2020,9,233
3/18/2020 8:11,3/18/2020 9:00,9334 Dayton Pike,SODDY DAISY,35.234297,-85.199279,ACCDEL-MVC Delayed,1584518400,3/18/2020,8,
3/18/2020 8:05,3/18/2020 8:45,1100 Interstate 75 Nb,CHATTANOOGA,35.082723,-85.078179,ACC2-MVC No Injuries,1584518400,3/18/2020,8,423
3/18/2020 8:02,3/18/2020 9:15,1350 Interstate 75 Nb,HAMILTON COUNTY,35.107926,-85.050315,ACC3-MVC Unknown Injuries,1584518400,3/18/2020,8,526
3/18/2020 8:02,17:20.1,1100 Interstate 75 Nb,CHATTANOOGA,35.082723,-85.078179,ACC3-MVC Unknown Injuries,1584518400,3/18/2020,8,423
3/18/2020 8:01,3/18/2020 8:05,1200 Interstate 75 Nb,CHATTANOOGA,35.090087,-85.06041,ACC2-MVC No Injuries,1584518400,3/18/2020,8,460
3/18/2020 5:37,59:23.1,111 HIGHWAY 27 NB,CHATTANOOGA,35.045986,-85.314082,ACC2-MVC No Injuries,1584507600,3/18/2020,5,245
3/18/2020 5:12,40:34.2,180 INTERSTATE 75 SB,CHATTANOOGA,35.007414,-85.203262,ACC4-MVC Entrapment,1584507600,3/18/2020,5,109
3/18/2020 5:12,3/18/2020 5:41,180 INTERSTATE 75 SB,CHATTANOOGA,35.007414,-85.203262,ACC1-MVC Injuries,1584507600,3/18/2020,5,109
3/18/2020 5:09,3/18/2020 6:34,180 INTERSTATE 75 SB,CHATTANOOGA,35.007414,-85.203262,ACC4-MVC Entrapment,1584507600,3/18/2020,5,109
3/18/2020 3:19,3/18/2020 4:23,5709 Lee Hwy,CHATTANOOGA,35.019342,-85.204593,ACC2-MVC No Injuries,1584500400,3/18/2020,3,149
3/18/2020 3:19,3/18/2020 3:21,5700 - 5730 Lee Hwy,CHATTANOOGA,35.019744,-85.20264,ACC3-MVC Unknown Injuries,1584500400,3/18/2020,3,149
3/18/2020 2:42,42:30.1,3209 12th Ave,CHATTANOOGA,35.003608,-85.279026,ACC2-MVC No Injuries,1584496800,3/18/2020,2,65
3/18/2020 0:58,3/18/2020 0:58,7090-7109 BONNY OAKS DR,CHATTANOOGA,35.068439,-85.147133,ACC1-MVC Injuries,1584489600,3/18/2020,0,377
3/18/2020 0:58,3/18/2020 0:58,7090-7109 BONNY OAKS DR,CHATTANOOGA,35.068439,-85.147133,ACC1-MVC Injuries,1584489600,3/18/2020,0,377
3/18/2020 0:56,27:54.6,7116 BONNY OAKS DR,CHATTANOOGA,35.064709,-85.144422,ACC3-MVC Unknown Injuries,1584489600,3/18/2020,0,377
3/18/2020 0:04,56:28.4,950 W 33RD ST,CHATTANOOGA,35.015316,-85.315632,ACC2-MVC No Injuries,1584489600,3/18/2020,0,95
3/19/2020 21:48,51:56.6,100 Interstate 75 Nb,,34.996081,-85.206737,ACC2-MVC No Injuries,1584651600,3/19/2020,21,
3/19/2020 20:05,42:40.1,3600 RACCOON MOUNTAIN TVA ACCESS RD,CHATTANOOGA,35.055373,-85.375238,ACC2-MVC No Injuries,1584648000,3/19/2020,20,273
3/19/2020 19:12,3/19/2020 19:56,1100 N MOORE RD,CHATTANOOGA,35.028685,-85.219578,ACC1-MVC Injuries,1584644400,3/19/2020,19,187
3/19/2020 18:32,16:54.0,225 LOOKOUT ST,CHATTANOOGA,35.05456,-85.306706,ACC2-MVC No Injuries,1584640800,3/19/2020,18,282
3/19/2020 18:19,08:26.4,Discovery Dr / Hickory Valley Rd,CHATTANOOGA,35.076989,-85.154276,ACC2-MVC No Injuries,1584640800,3/19/2020,18,413
3/19/2020 18:19,04:40.0,3404 Winter Ln,CHATTANOOGA,35.018443,-85.373174,ACC2-MVC No Injuries,1584640800,3/19/2020,18,126
3/19/2020 18:15,55:01.5,6800 Big Ridge Rd,CHATTANOOGA,35.147005,-85.197008,ACC2-MVC No Injuries,1584640800,3/19/2020,18,632
3/19/2020 17:44,58:08.1,501 Signal Mountain Rd,CHATTANOOGA,35.094368,-85.331318,ACC2-MVC No Injuries,1584637200,3/19/2020,17,466
3/19/2020 17:42,28:22.5,5700 BRAINERD RD,CHATTANOOGA,35.011607,-85.21422,ACC2-MVC No Injuries,1584637200,3/19/2020,17,108
3/19/2020 17:11,56:29.7,548 Oak St,CHATTANOOGA,35.047356,-85.302441,ACCDEL-MVC Delayed,1584637200,3/19/2020,17,247
3/19/2020 17:04,3/19/2020 17:06,BESS MOORE RD / APISON PIKE,COLLEGEDALE,35.037402,-85.025965,ACC3-MVC Unknown Injuries,1584637200,3/19/2020,17,
3/19/2020 17:04,3/19/2020 17:05,10961-10969 Apison Pike,COLLEGEDALE,35.03368,-85.0251,ACC2-MVC No Injuries,1584637200,3/19/2020,17,
3/19/2020 17:03,3/19/2020 17:57,10962 APISON PIKE,COLLEGEDALE,35.03383,-85.025497,ACC2-MVC No Injuries,1584637200,3/19/2020,17,
3/19/2020 17:02,03:19.1,8001 Volkswagen Dr,CHATTANOOGA,35.080045,-85.132664,ACC2-MVC No Injuries,1584637200,3/19/2020,17,416
3/19/2020 16:59,3/19/2020 17:00,Dodds Ave / E 23rd St,CHATTANOOGA,35.01572,-85.273583,ACC2-MVC No Injuries,1584633600,3/19/2020,16,139
3/19/2020 16:39,3/19/2020 16:39,220-268 Highway 153 Sb,CHATTANOOGA,35.051176,-85.189766,ACC3-MVC Unknown Injuries,1584633600,3/19/2020,16,298
3/19/2020 16:39,51:11.0,260 HIGHWAY 153 SB,CHATTANOOGA,35.056186,-85.191665,ACC2-MVC No Injuries,1584633600,3/19/2020,16,333
3/19/2020 16:39,3/19/2020 16:42,260 HIGHWAY 153 SB,CHATTANOOGA,35.056186,-85.191665,ACC3-MVC Unknown Injuries,1584633600,3/19/2020,16,333
3/19/2020 16:36,15:15.9,2301 Westside Dr,CHATTANOOGA,35.015674,-85.273545,ACC2-MVC No Injuries,1584633600,3/19/2020,16,139
3/19/2020 16:32,50:58.4,9334 DAYTON PIKE,SODDY DAISY,35.23442,-85.199975,ACC2-MVC No Injuries,1584633600,3/19/2020,16,
3/19/2020 16:30,36:03.8,7022 HIGHWAY 153,CHATTANOOGA,35.186665,-85.245778,ACC2-MVC No Injuries,1584633600,3/19/2020,16,684
