,Accident,Route,Longitude,Latitude,sums,Log_Mile,City,Hour,Temperature,Temp_Max,Temp_Min,Daily_Avg_Temp,Monthly_Avg_Temp,Relative_Temp,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Illumination,Operation,Speed_Limit,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,AADT,DHV,Pavement_Width,Pavement_Type,Event,Conditions,EventBefore,ConditionBefore,Probability,Prediction
166,,33I0075001,-85.207205,35.005828,7,1.615,,9,25.53,39.86,23.61,,,,8.07,0.47,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,clear-day,Clear,clear-night,Clear,,
167,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,9,25.47,39.93,23.34,,,,8.17,0.47,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,clear-day,Clear,clear-night,Clear,,
168,,33I0024002,-85.297892,35.021809000000005,7,0.213,,9,25.28,39.54,23.41,,,,7.5,0.46,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,clear-day,Clear,clear-night,Clear,,
169,,33I0024002,-85.237709,35.008661,6,1.391,,9,25.59,39.7,23.85,,,,7.93,0.46,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,clear-day,Clear,clear-night,Clear,,
170,,3303603001,-85.181912,35.016889,6,0.002,,9,25.52,39.86,23.48,,,,8.08,0.47,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,clear-day,Clear,clear-night,Clear,,
171,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,9,25.01,39.31,22.93,,,,7.48,0.47,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,clear-day,Clear,clear-night,Clear,,
172,,3303580001,-85.162464,35.044885,6,1.695,,9,25.36,39.9,23.18,,,,7.96,0.47,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-day,Clear,clear-night,Clear,,
173,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,9,25.5,39.21,23.83,,,,7.79,0.46,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,clear-day,Clear,clear-night,Clear,,
174,,33I0024002,-85.28069,35.016490999999995,6,10.06,,9,25.39,39.6,23.71,,,,7.63,0.46,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,clear-day,Clear,clear-night,Clear,,
175,,3303580001,-85.166282,35.046274,6,1.538,,9,25.37,39.91,23.21,,,,7.93,0.47,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-day,Clear,clear-night,Clear,,
176,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,9,24.73,39.03,22.95,,,,6.87,0.46,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,clear-day,Clear,clear-night,Clear,,
177,,3303601001,-85.200161,35.055347999999995,5,0.679,,9,25.3,39.65,23.37,,,,7.7,0.47,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,clear-day,Clear,clear-night,Clear,,
178,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,9,25.32,39.84,23.11,,,,8.03,0.47,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,clear-day,Clear,clear-night,Clear,,
179,,3304986001,-85.15870600000001,35.034528,5,1.464,,9,25.38,39.9,23.2,,,,8.05,0.47,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,clear-day,Clear,clear-night,Clear,,
180,,3304428001,-85.24562,35.152975,9,0.551,,10,27.15,39.1,22.72,,,,6.64,0.41,3.0,,10.0,0.08,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,clear-day,Clear,clear-night,Clear,,
181,,33I0075001,-85.200274,35.008246,9,0.136,,10,27.85,39.82,23.52,,,,8.0,0.42,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,clear-day,Clear,clear-night,Clear,,
182,,33I0075001,-85.21086600000001,35.001294,8,1.202,,10,27.92,39.88,23.67,,,,8.01,0.42,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,clear-day,Clear,clear-night,Clear,,
183,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,10,27.68,39.53,23.51,,,,7.53,0.42,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,clear-day,Clear,clear-night,Clear,,
184,,33I0075001,-85.207205,35.005828,7,1.615,,10,27.89,39.86,23.61,,,,7.99,0.42,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,clear-day,Clear,clear-night,Clear,,
185,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,10,27.9,39.93,23.34,,,,8.1,0.43,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,clear-day,Clear,clear-night,Clear,,
186,,33I0024002,-85.297892,35.021809000000005,7,0.213,,10,27.67,39.54,23.41,,,,7.5,0.42,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,clear-day,Clear,clear-night,Clear,,
187,,33I0024002,-85.237709,35.008661,6,1.391,,10,27.85,39.7,23.85,,,,7.85,0.42,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,clear-day,Clear,clear-night,Clear,,
188,,3303603001,-85.181912,35.016889,6,0.002,,10,27.9,39.86,23.48,,,,8.02,0.42,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,clear-day,Clear,clear-night,Clear,,
189,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,10,27.42,39.31,22.93,,,,7.47,0.42,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,clear-day,Clear,clear-night,Clear,,
190,,3303580001,-85.162464,35.044885,6,1.695,,10,27.88,39.9,23.18,,,,7.91,0.42,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-day,Clear,clear-night,Clear,,
191,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,10,27.59,39.21,23.83,,,,7.73,0.42,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,clear-day,Clear,clear-night,Clear,,
192,,33I0024002,-85.28069,35.016490999999995,6,10.06,,10,27.73,39.6,23.71,,,,7.61,0.42,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,clear-day,Clear,clear-night,Clear,,
193,,3303580001,-85.166282,35.046274,6,1.538,,10,27.9,39.91,23.21,,,,7.89,0.42,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-day,Clear,clear-night,Clear,,
194,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,10,27.17,39.03,22.95,,,,6.97,0.42,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,clear-day,Clear,clear-night,Clear,,
195,,3303601001,-85.200161,35.055347999999995,5,0.679,,10,27.69,39.65,23.37,,,,7.66,0.42,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,clear-day,Clear,clear-night,Clear,,
196,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,10,27.82,39.84,23.11,,,,7.98,0.42,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,clear-day,Clear,clear-night,Clear,,
197,,3304986001,-85.15870600000001,35.034528,5,1.464,,10,27.87,39.9,23.2,,,,8.0,0.42,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,clear-day,Clear,clear-night,Clear,,
198,,3304428001,-85.24562,35.152975,9,0.551,,22,32.27,39.1,22.72,,,,8.47,0.36,3.0,,10.0,0.08,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,clear-night,Clear,clear-night,Clear,,
199,,33I0075001,-85.200274,35.008246,9,0.136,,22,32.34,39.82,23.52,,,,8.94,0.37,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,clear-night,Clear,clear-night,Clear,,
200,,33I0075001,-85.21086600000001,35.001294,8,1.202,,22,32.39,39.88,23.67,,,,8.93,0.37,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,clear-night,Clear,clear-night,Clear,,
201,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,22,32.39,39.53,23.51,,,,8.7,0.36,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,clear-night,Clear,clear-night,Clear,,
202,,33I0075001,-85.207205,35.005828,7,1.615,,22,32.39,39.86,23.61,,,,8.93,0.37,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,clear-night,Clear,clear-night,Clear,,
203,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,22,32.24,39.93,23.34,,,,9.03,0.37,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,clear-night,Clear,clear-night,Clear,,
204,,33I0024002,-85.297892,35.021809000000005,7,0.213,,22,32.52,39.54,23.41,,,,8.66,0.36,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,clear-night,Clear,clear-night,Clear,,
205,,33I0024002,-85.237709,35.008661,6,1.391,,22,32.25,39.7,23.85,,,,8.83,0.37,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,clear-night,Clear,clear-night,Clear,,
206,,3303603001,-85.181912,35.016889,6,0.002,,22,32.19,39.86,23.48,,,,8.98,0.37,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,clear-night,Clear,clear-night,Clear,,
207,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,22,32.09,39.31,22.93,,,,8.76,0.37,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,clear-night,Clear,clear-night,Clear,,
208,,3303580001,-85.162464,35.044885,6,1.695,,22,32.34,39.9,23.18,,,,8.96,0.37,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-night,Clear,clear-night,Clear,,
209,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,22,31.77,39.21,23.83,,,,8.77,0.37,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,clear-night,Clear,clear-night,Clear,,
210,,33I0024002,-85.28069,35.016490999999995,6,10.06,,22,32.42,39.6,23.71,,,,8.71,0.36,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,clear-night,Clear,clear-night,Clear,,
211,,3303580001,-85.166282,35.046274,6,1.538,,22,32.4,39.91,23.21,,,,8.95,0.37,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-night,Clear,clear-night,Clear,,
212,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,22,32.37,39.03,22.95,,,,8.41,0.36,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,clear-night,Clear,clear-night,Clear,,
213,,3303601001,-85.200161,35.055347999999995,5,0.679,,22,32.46,39.65,23.37,,,,8.83,0.37,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,clear-night,Clear,clear-night,Clear,,
214,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,22,32.21,39.84,23.11,,,,8.99,0.37,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,clear-night,Clear,clear-night,Clear,,
215,,3304986001,-85.15870600000001,35.034528,5,1.464,,22,32.28,39.9,23.2,,,,9.0,0.37,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,clear-night,Clear,clear-night,Clear,,
216,,3304428001,-85.24562,35.152975,9,0.551,,12,33.91,39.1,22.72,,,,8.26,0.34,3.0,,10.0,0.08,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,clear-day,Clear,clear-night,Clear,,
217,,33I0075001,-85.200274,35.008246,9,0.136,,12,34.54,39.82,23.52,,,,8.89,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,clear-day,Clear,clear-night,Clear,,
218,,33I0075001,-85.21086600000001,35.001294,8,1.202,,12,34.63,39.88,23.67,,,,8.89,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,clear-day,Clear,clear-night,Clear,,
219,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,12,34.39,39.53,23.51,,,,8.65,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,clear-day,Clear,clear-night,Clear,,
220,,33I0075001,-85.207205,35.005828,7,1.615,,12,34.6,39.86,23.61,,,,8.88,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,clear-day,Clear,clear-night,Clear,,
221,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,12,34.63,39.93,23.34,,,,8.94,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,clear-day,Clear,clear-night,Clear,,
222,,33I0024002,-85.297892,35.021809000000005,7,0.213,,12,34.39,39.54,23.41,,,,8.63,0.33,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,clear-day,Clear,clear-night,Clear,,
223,,33I0024002,-85.237709,35.008661,6,1.391,,12,34.5,39.7,23.85,,,,8.81,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,clear-day,Clear,clear-night,Clear,,
224,,3303603001,-85.181912,35.016889,6,0.002,,12,34.61,39.86,23.48,,,,8.89,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,clear-day,Clear,clear-night,Clear,,
225,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,12,34.04,39.31,22.93,,,,8.62,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,clear-day,Clear,clear-night,Clear,,
226,,3303580001,-85.162464,35.044885,6,1.695,,12,34.64,39.9,23.18,,,,8.84,0.33,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-day,Clear,clear-night,Clear,,
227,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,12,33.99,39.21,23.83,,,,8.75,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,clear-day,Clear,clear-night,Clear,,
228,,33I0024002,-85.28069,35.016490999999995,6,10.06,,12,34.44,39.6,23.71,,,,8.69,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,clear-day,Clear,clear-night,Clear,,
229,,3303580001,-85.166282,35.046274,6,1.538,,12,34.67,39.91,23.21,,,,8.82,0.33,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-day,Clear,clear-night,Clear,,
230,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,12,33.88,39.03,22.95,,,,8.32,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,clear-day,Clear,clear-night,Clear,,
231,,3303601001,-85.200161,35.055347999999995,5,0.679,,12,34.43,39.65,23.37,,,,8.72,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,clear-day,Clear,clear-night,Clear,,
232,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,12,34.54,39.84,23.11,,,,8.87,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,clear-day,Clear,clear-night,Clear,,
233,,3304986001,-85.15870600000001,35.034528,5,1.464,,12,34.61,39.9,23.2,,,,8.88,0.34,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,clear-day,Clear,clear-night,Clear,,
234,,3304428001,-85.24562,35.152975,9,0.551,,13,35.96,39.1,22.72,,,,8.85,0.32,3.0,,10.0,0.08,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,clear-day,Clear,clear-night,Clear,,
235,,33I0075001,-85.200274,35.008246,9,0.136,,13,36.58,39.82,23.52,,,,9.49,0.32,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,clear-day,Clear,clear-night,Clear,,
236,,33I0075001,-85.21086600000001,35.001294,8,1.202,,13,36.64,39.88,23.67,,,,9.49,0.32,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,clear-day,Clear,clear-night,Clear,,
237,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,13,36.29,39.53,23.51,,,,9.2,0.32,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,clear-day,Clear,clear-night,Clear,,
238,,33I0075001,-85.207205,35.005828,7,1.615,,13,36.62,39.86,23.61,,,,9.48,0.32,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,clear-day,Clear,clear-night,Clear,,
239,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,13,36.82,39.93,23.34,,,,9.55,0.32,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,clear-day,Clear,clear-night,Clear,,
240,,33I0024002,-85.297892,35.021809000000005,7,0.213,,13,36.27,39.54,23.41,,,,9.12,0.32,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,clear-day,Clear,clear-night,Clear,,
241,,33I0024002,-85.237709,35.008661,6,1.391,,13,36.47,39.7,23.85,,,,9.4,0.32,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,clear-day,Clear,clear-night,Clear,,
242,,3303603001,-85.181912,35.016889,6,0.002,,13,36.77,39.86,23.48,,,,9.5,0.32,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,clear-day,Clear,clear-night,Clear,,
243,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,13,36.08,39.31,22.93,,,,9.23,0.32,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,clear-day,Clear,clear-night,Clear,,
244,,3303580001,-85.162464,35.044885,6,1.695,,13,36.8,39.9,23.18,,,,9.45,0.32,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-day,Clear,clear-night,Clear,,
245,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,13,36.02,39.21,23.83,,,,9.33,0.32,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,clear-day,Clear,clear-night,Clear,,
246,,33I0024002,-85.28069,35.016490999999995,6,10.06,,13,36.33,39.6,23.71,,,,9.21,0.32,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,clear-day,Clear,clear-night,Clear,,
247,,3303580001,-85.166282,35.046274,6,1.538,,13,36.82,39.91,23.21,,,,9.44,0.32,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,clear-day,Clear,clear-night,Clear,,
248,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,13,35.84,39.03,22.95,,,,8.76,0.32,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,clear-day,Clear,clear-night,Clear,,
249,,3303601001,-85.200161,35.055347999999995,5,0.679,,13,36.44,39.65,23.37,,,,9.32,0.32,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,clear-day,Clear,clear-night,Clear,,
250,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,13,36.74,39.84,23.11,,,,9.49,0.32,3.0,,10.0,0.06,snow,0.0003,0.0017,1551826800,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,clear-day,Clear,clear-night,Clear,,
