Unix,Join_Count,Grid_Num,NBR_LANES,FUNC_CLASS,Hour,cloudCover,dewPoint,humidity,precipIntensity,pressure,temperature,visibility,windGust,windSpeed,Rain,Cloudy,Foggy,Snow,Clear,RainBefore,Prediction,Probability
1579766400,34,33,2,19,8,1,24.26,0.59,0.0013,1025.2,37.31,10,17.03,3.58,0,1,0,0,0,0,,
1579780800,34,33,2,19,12,0.79,33.42,0.84,0.024,1023.9,37.85,10,19.16,5.7,1,0,0,0,0,0,,
1579795200,34,33,2,19,16,0.92,36.45,0.91,0.0325,1019.9,38.75,10,17.41,5.84,1,0,0,0,0,1,,
1579809600,34,33,2,19,20,0.96,36.41,0.9,0.0226,1019.1,39.14,7.387,19.91,4.99,1,0,0,0,0,1,,
1579820400,34,33,2,19,23,0.95,37.99,0.96,0.0801,1018.2,39.06,8.966,28.63,7.38,1,0,0,0,0,1,,
1579737600,19,34,2,19,0,1,21.06,0.55,0,1025.5,35.57,10,10.99,2.84,0,1,0,0,0,0,,
1579752000,19,34,2,19,4,0.82,20.87,0.53,0.0009,1024.8,36.4,10,15.89,4.08,0,1,0,0,0,0,,
1579766400,19,34,2,19,8,1,25.44,0.61,0.0013,1025.2,37.62,10,16.61,3.42,0,1,0,0,0,0,,
1579780800,19,34,2,19,12,0.79,33.79,0.84,0.0239,1023.9,38.34,10,18.75,5.55,1,0,0,0,0,0,,
1579795200,19,34,2,19,16,0.92,37.04,0.92,0.0319,1019.9,39.31,10,17.13,5.73,1,0,0,0,0,1,,
1579809600,19,34,2,19,20,0.96,37.26,0.9,0.0196,1019.2,39.93,7.505,19.39,4.88,1,0,0,0,0,1,,
1579820400,19,34,2,19,23,0.95,38.87,0.96,0.0793,1018.2,39.81,9.024,28.14,7.21,1,0,0,0,0,1,,
1579737600,25,35,2,19,0,1,22.57,0.6,0,1025.5,35.24,10,10.76,2.78,0,1,0,0,0,0,,
1579752000,25,35,2,19,4,0.81,22.03,0.56,0.0009,1024.8,36.08,10,15.73,4.03,0,1,0,0,0,0,,
1579766400,25,35,2,19,8,1,26.92,0.65,0.0013,1025.2,37.49,10,16.43,3.33,0,1,0,0,0,0,,
1579780800,25,35,2,19,12,0.79,34.38,0.84,0.0237,1023.9,38.95,10,18.65,5.51,1,0,0,0,0,0,,
1579795200,25,35,2,19,16,0.92,37.77,0.92,0.0315,1019.9,40.03,10,17.13,5.68,1,0,0,0,0,1,,
1579809600,25,35,2,19,20,0.96,38.22,0.9,0.0192,1019.2,40.87,7.618,19.07,4.84,1,0,0,0,0,1,,
1579820400,25,35,2,19,23,0.95,40.11,0.97,0.0781,1018.2,40.79,8.99,27.84,7.14,1,0,0,0,0,1,,
1579737600,38,36,2,19,0,1,22.78,0.61,0,1025.4,35.01,10,10.24,2.63,0,1,0,0,0,0,,
1579752000,38,36,2,19,4,0.81,22.21,0.57,0.0009,1024.8,35.9,10,15.31,3.89,0,1,0,0,0,0,,
1579766400,38,36,2,19,8,1,27.16,0.66,0.0013,1025.2,37.37,10,16,3.17,0,1,0,0,0,0,,
1579780800,38,36,2,19,12,0.79,34.9,0.84,0.0235,1023.9,39.29,10,18.24,5.35,1,0,0,0,0,0,,
1579795200,38,36,2,19,16,0.92,38.29,0.92,0.031,1019.9,40.32,10,16.85,5.57,1,0,0,0,0,1,,
1579809600,38,36,2,19,20,0.96,38.63,0.91,0.019,1019.2,41,7.739,18.55,4.73,1,0,0,0,0,1,,
1579820400,38,36,2,19,23,0.96,40.56,0.99,0.0772,1018.2,40.89,9.042,27.35,6.96,1,0,0,0,0,1,,
1579737600,19,37,2,19,0,1,22.85,0.61,0,1025.4,34.94,10,10,2.56,0,1,0,0,0,0,,
1579752000,19,37,2,19,4,0.8,22.31,0.58,0.0009,1024.8,35.81,10,15.14,3.83,0,1,0,0,0,0,,
1579766400,19,37,2,19,8,1,27.23,0.67,0.0013,1025.2,37.3,10,15.81,3.08,0,1,0,0,0,0,,
1579780800,19,37,2,19,12,0.79,35.04,0.84,0.0232,1023.9,39.43,10,18.14,5.3,1,0,0,0,0,0,,
1579795200,19,37,2,19,16,0.92,38.47,0.92,0.0305,1019.9,40.59,10,16.84,5.52,1,0,0,0,0,1,,
1579809600,19,37,2,19,20,0.96,38.72,0.91,0.0187,1019.2,41.08,7.839,18.22,4.68,1,0,0,0,0,1,,
1579820400,19,37,2,19,23,0.96,40.63,0.99,0.0759,1018.2,40.92,9.006,27.04,6.89,1,0,0,0,0,1,,
1579737600,29,38,2,19,0,1,23.07,0.62,0,1025.4,34.86,10,9.48,2.41,0,1,0,0,0,0,,
1579752000,29,38,2,19,4,0.8,22.51,0.58,0.0009,1024.8,35.75,10,14.7,3.69,0,1,0,0,0,0,,
1579766400,29,38,2,19,8,1,27.34,0.67,0.0013,1025.2,37.22,10,15.37,2.93,0,1,0,0,0,0,,
1579780800,29,38,2,19,12,0.8,35.18,0.84,0.0228,1023.9,39.57,10,17.73,5.15,1,0,0,0,0,0,,
1579795200,29,38,2,19,16,0.92,38.71,0.92,0.03,1019.9,40.82,10,16.56,5.42,1,0,0,0,0,1,,
1579809600,29,38,2,19,20,0.96,38.84,0.91,0.0184,1019.2,41.15,7.96,17.68,4.58,1,0,0,0,0,1,,
1579820400,29,38,2,19,23,0.96,40.73,0.99,0.0749,1018.2,40.92,9.049,26.54,6.71,1,0,0,0,0,1,,
1579737600,103,39,2,19,0,0.99,23.19,0.62,0,1025.4,34.84,10,9.24,2.33,0,1,0,0,0,0,,
1579752000,103,39,2,19,4,0.79,22.64,0.59,0.0009,1024.8,35.75,10,14.52,3.61,0,1,0,0,0,0,,
1579766400,103,39,2,19,8,1,27.38,0.67,0.0013,1025.2,37.19,10,15.18,2.81,0,1,0,0,0,0,,
1579780800,103,39,2,19,12,0.8,35.21,0.84,0.0225,1023.9,39.63,10,17.62,5.07,1,0,0,0,0,0,,
1579795200,103,39,2,19,16,0.92,38.73,0.92,0.0294,1019.9,40.95,10,16.56,5.34,1,0,0,0,0,1,,
1579809600,103,39,2,19,20,0.96,38.88,0.91,0.018,1019.2,41.2,8.023,17.35,4.51,1,0,0,0,0,1,,
1579820400,103,39,2,19,23,0.96,40.75,0.99,0.0734,1018.2,40.92,8.995,26.24,6.63,1,0,0,0,0,1,,
1579737600,9,40,2,19,0,0.99,23.4,0.63,0,1025.4,34.79,10,8.71,2.17,0,1,0,0,0,0,,
1579752000,9,40,2,19,4,0.78,22.82,0.59,0.0009,1024.8,35.71,10,14.07,3.46,0,1,0,0,0,0,,
1579766400,9,40,2,19,8,1,27.49,0.68,0.0013,1025.2,37.16,10,14.71,2.65,0,1,0,0,0,0,,
1579780800,9,40,2,19,12,0.8,35.13,0.84,0.0221,1024,39.68,10,17.21,4.9,1,0,0,0,0,0,,
1579795200,9,40,2,19,16,0.92,38.7,0.92,0.0288,1019.9,40.95,10,16.27,5.24,1,0,0,0,0,1,,
1579809600,9,40,2,19,20,0.96,38.87,0.91,0.0178,1019.2,41.17,8.142,16.78,4.41,1,0,0,0,0,1,,
1579820400,9,40,2,19,23,0.96,40.77,0.99,0.0723,1018.2,40.95,9.025,25.74,6.44,1,0,0,0,0,1,,
1579737600,256,41,2,19,0,0.99,23.49,0.63,0,1025.4,34.79,10,8.45,2.1,0,1,0,0,0,0,,
1579752000,256,41,2,19,4,0.78,22.93,0.59,0.0009,1024.8,35.68,10,13.87,3.4,0,1,0,0,0,0,,
1579766400,256,41,2,19,8,1,27.54,0.68,0.0013,1025.2,37.15,10,14.51,2.57,0,1,0,0,0,0,,
1579780800,256,41,2,19,12,0.8,35.07,0.83,0.0217,1024,39.7,10,17.09,4.84,1,0,0,0,0,0,,
1579795200,256,41,2,19,16,0.92,38.61,0.91,0.0282,1019.9,40.99,10,16.26,5.19,1,0,0,0,0,1,,
1579809600,256,41,2,19,20,0.96,38.85,0.91,0.0173,1019.2,41.17,8.207,16.43,4.35,1,0,0,0,0,1,,
1579820400,256,41,2,19,23,0.96,40.75,0.99,0.0707,1018.3,40.96,8.982,25.42,6.36,1,0,0,0,0,1,,
1579737600,157,42,2,19,0,0.99,23.71,0.64,0,1025.5,34.79,10,7.92,1.94,0,1,0,0,0,0,,
1579752000,157,42,2,19,4,0.77,23.11,0.6,0.0009,1024.8,35.68,10,13.39,3.25,0,1,0,0,0,0,,
1579766400,157,42,2,19,8,1,27.67,0.68,0.0012,1025.3,37.2,10,14.01,2.41,0,1,0,0,0,0,,
1579780800,157,42,2,19,12,0.8,34.81,0.83,0.0212,1024,39.67,10,16.69,4.67,1,0,0,0,0,0,,
1579795200,157,42,2,19,16,0.92,38.36,0.91,0.0276,1019.9,40.8,10,15.98,5.08,1,0,0,0,0,1,,
1579809600,157,42,2,19,20,0.96,38.75,0.91,0.0171,1019.2,41.07,8.316,15.84,4.26,1,0,0,0,0,1,,
1579820400,157,42,2,19,23,0.96,40.7,0.99,0.0693,1018.3,40.99,8.992,24.92,6.16,1,0,0,0,0,1,,
1579737600,23,43,2,19,0,0.99,23.73,0.63,0,1025.5,35.02,10,7.65,1.87,0,1,0,0,0,0,,
1579752000,23,43,2,19,4,0.81,23.33,0.6,0.0009,1024.9,35.84,10,13.18,3.18,0,1,0,0,0,0,,
1579766400,23,43,2,19,8,1,27.48,0.67,0.0012,1025.3,37.3,10,13.81,2.32,0,1,0,0,0,0,,
1579780800,23,43,2,19,12,0.8,34.08,0.81,0.0206,1024,39.37,10,16.56,4.6,1,0,0,0,0,0,,
1579795200,23,43,2,19,16,0.92,37.67,0.89,0.0269,1019.9,40.52,10,15.97,5.02,1,0,0,0,0,1,,
1579809600,23,43,2,19,20,0.96,38.27,0.9,0.0166,1019.2,40.87,8.355,15.47,4.2,1,0,0,0,0,1,,
1579820400,23,43,2,19,23,0.96,40.17,0.97,0.0675,1018.3,40.87,8.939,24.6,6.06,1,0,0,0,0,1,,
1579737600,3,45,2,19,0,0.99,23.85,0.64,0,1025.6,34.64,10,4.91,1.21,0,1,0,0,0,0,,
1579752000,3,45,2,19,4,0.77,23.73,0.64,0,1024.9,34.81,10,9.03,2.26,0,1,0,0,0,0,,
1579766400,3,45,2,19,8,1,27.48,0.69,0.0014,1025.2,36.71,10,9.46,1.9,0,1,0,0,0,0,,
1579780800,3,45,2,19,12,0.82,35.18,0.83,0.0129,1024,39.95,10,12.83,3.78,1,0,0,0,0,0,,
1579795200,3,45,2,19,16,0.92,38.27,0.89,0.0192,1020,41.28,10,12.6,4.63,1,0,0,0,0,1,,
1579809600,3,45,2,19,20,0.95,38.73,0.92,0.0127,1019.2,40.94,7.532,11.31,3.56,1,0,0,0,0,1,,
1579820400,3,45,2,19,23,0.98,40.74,0.99,0.056,1018.2,40.96,8.422,18.97,4.9,1,0,0,0,0,1,,
1579737600,1,46,2,19,0,0.99,23.6,0.64,0,1025.6,34.6,10,5.16,1.31,0,1,0,0,0,0,,
1579752000,1,46,2,19,4,0.77,23.65,0.64,0,1024.9,34.7,10,9.28,2.37,0,1,0,0,0,0,,
1579766400,1,46,2,19,8,1,27.46,0.69,0.0015,1025.3,36.61,10,9.75,1.95,0,1,0,0,0,0,,
1579780800,1,46,2,19,12,0.81,35.31,0.83,0.0134,1024,40.04,10,13.32,3.94,1,0,0,0,0,0,,
1579795200,1,46,2,19,16,0.91,38.32,0.89,0.0194,1020,41.36,10,13.08,4.64,1,0,0,0,0,1,,
1579809600,1,46,2,19,20,0.95,38.74,0.92,0.0127,1019.3,40.97,7.618,11.68,3.5,1,0,0,0,0,1,,
1579820400,1,46,2,19,23,0.98,40.77,0.99,0.0575,1018.3,40.94,8.606,19.71,5.1,1,0,0,0,0,1,,
1579737600,0,47,2,19,0,0.99,23.59,0.64,0,1025.6,34.54,10,4.96,1.25,0,1,0,0,0,0,,
1579752000,0,47,2,19,4,0.77,23.71,0.64,0,1024.9,34.58,10,9,2.31,0,1,0,0,0,0,,
1579766400,0,47,2,19,8,1,27.51,0.7,0.0015,1025.3,36.53,10,9.4,1.91,0,1,0,0,0,0,,
1579780800,0,47,2,19,12,0.81,35.37,0.83,0.0137,1024,40.11,10,13.26,3.92,1,0,0,0,0,0,,
1579795200,0,47,2,19,16,0.91,38.41,0.89,0.0193,1020,41.37,10,12.95,4.61,1,0,0,0,0,1,,
1579809600,0,47,2,19,20,0.95,38.74,0.92,0.0132,1019.3,40.95,7.628,11.49,3.44,1,0,0,0,0,1,,
1579820400,0,47,2,19,23,0.98,40.79,1,0.0589,1018.3,40.91,8.65,19.58,5.03,1,0,0,0,0,1,,
1579737600,4,48,2,19,0,0.99,23.36,0.63,0,1025.6,34.54,10,5.17,1.34,0,1,0,0,0,0,,
1579752000,4,48,2,19,4,0.76,23.63,0.64,0,1024.9,34.51,10,9.17,2.4,0,1,0,0,0,0,,
1579766400,4,48,2,19,8,1,27.5,0.7,0.0015,1025.3,36.5,10,9.61,1.97,0,1,0,0,0,0,,
1579780800,4,48,2,19,12,0.8,35.33,0.83,0.0142,1024,40.11,10,13.64,4.05,1,0,0,0,0,0,,
1579795200,4,48,2,19,16,0.91,38.28,0.89,0.0193,1020,41.31,10,13.32,4.63,1,0,0,0,0,1,,
1579809600,4,48,2,19,20,0.95,38.69,0.92,0.0132,1019.3,40.93,7.674,11.77,3.39,1,0,0,0,0,1,,
1579820400,4,48,2,19,23,0.98,40.76,0.99,0.0603,1018.3,40.89,8.78,20.16,5.2,1,0,0,0,0,1,,
1579737600,64,49,2,19,0,0.99,23.35,0.63,0,1025.6,34.49,10,5.01,1.29,0,1,0,0,0,0,,
1579752000,64,49,2,19,4,0.76,23.7,0.65,0,1025,34.39,10,8.96,2.35,0,1,0,0,0,0,,
1579766400,64,49,2,19,8,1,27.61,0.7,0.0015,1025.3,36.43,10,9.31,1.93,0,1,0,0,0,0,,
1579780800,64,49,2,19,12,0.8,35.3,0.83,0.0144,1024,40.12,10,13.69,4.06,1,0,0,0,0,0,,
1579795200,64,49,2,19,16,0.9,38.25,0.89,0.0192,1020,41.21,10,13.27,4.59,1,0,0,0,0,1,,
1579809600,64,49,2,19,20,0.95,38.63,0.92,0.0136,1019.3,40.88,7.723,11.65,3.33,1,0,0,0,0,1,,
1579820400,64,49,2,19,23,0.98,40.75,1,0.0615,1018.3,40.86,8.853,20.14,5.15,1,0,0,0,0,1,,
1579737600,26,50,2,19,0,0.99,23.16,0.63,0,1025.6,34.51,10,5.18,1.37,0,1,0,0,0,0,,
1579752000,26,50,2,19,4,0.76,23.64,0.65,0,1025,34.35,10,9.07,2.42,0,1,0,0,0,0,,
1579766400,26,50,2,19,8,1,27.6,0.7,0.0015,1025.3,36.43,10,9.44,1.98,0,1,0,0,0,0,,
1579780800,26,50,2,19,12,0.8,35.19,0.83,0.0147,1024,40.07,10,13.97,4.16,1,0,0,0,0,0,,
1579795200,26,50,2,19,16,0.9,38.05,0.89,0.0191,1020,41.09,10,13.55,4.61,1,0,0,0,0,1,,
1579809600,26,50,2,19,20,0.95,38.55,0.91,0.0135,1019.3,40.84,7.738,11.85,3.3,1,0,0,0,0,1,,
1579820400,26,50,2,19,23,0.98,40.69,0.99,0.0625,1018.3,40.84,8.929,20.58,5.28,1,0,0,0,0,1,,
1579737600,11,51,2,19,0,0.99,23.17,0.63,0,1025.6,34.49,10,5.02,1.32,0,1,0,0,0,0,,
1579752000,11,51,2,19,4,0.75,23.74,0.65,0,1025,34.25,10,8.88,2.38,0,1,0,0,0,0,,
1579766400,11,51,2,19,8,1,27.72,0.71,0.0016,1025.3,36.4,10,9.16,1.93,0,1,0,0,0,0,,
1579780800,11,51,2,19,12,0.8,35.02,0.82,0.0147,1024,40,10,14.06,4.18,1,0,0,0,0,0,,
1579795200,11,51,2,19,16,0.9,37.92,0.89,0.019,1020,40.92,10,13.52,4.58,1,0,0,0,0,1,,
1579809600,11,51,2,19,20,0.94,38.42,0.91,0.0138,1019.3,40.74,7.799,11.75,3.23,1,0,0,0,0,1,,
1579820400,11,51,2,19,23,0.98,40.61,0.99,0.0633,1018.4,40.78,9.009,20.59,5.23,1,0,0,0,0,1,,
1579737600,9,52,2,19,0,0.99,23.05,0.62,0,1025.6,34.63,10,5.17,1.39,0,1,0,0,0,0,,
1579752000,9,52,2,19,4,0.75,23.73,0.65,0,1025,34.31,10,8.94,2.44,0,1,0,0,0,0,,
1579766400,9,52,2,19,8,1,27.64,0.7,0.0016,1025.4,36.43,10,9.24,1.99,0,1,0,0,0,0,,
1579780800,9,52,2,19,12,0.79,34.67,0.82,0.0149,1024,39.84,10,14.3,4.27,1,0,0,0,0,0,,
1579795200,9,52,2,19,16,0.9,37.48,0.88,0.0187,1020,40.76,10,13.74,4.59,1,0,0,0,0,1,,
1579809600,9,52,2,19,20,0.94,38.06,0.9,0.0137,1019.3,40.64,7.803,11.89,3.22,1,0,0,0,0,1,,
1579820400,9,52,2,19,23,0.98,40.23,0.98,0.0641,1018.4,40.69,9.044,20.93,5.34,1,0,0,0,0,1,,
1579737600,35,53,4,11,0,1,21.18,0.56,0.0011,1025.3,35.21,10,13.4,3.55,0,1,0,0,0,0,,
1579752000,35,53,4,11,4,0.85,20.69,0.53,0.0009,1024.7,36.18,10,17.71,4.7,0,1,0,0,0,0,,
1579766400,35,53,4,11,8,1,26.1,0.63,0.0013,1025.1,37.57,10,18.54,4.24,0,1,0,0,0,0,,
1579780800,35,53,4,11,12,0.79,35.31,0.86,0.0253,1023.8,39.02,9.652,20.33,6.15,1,0,0,0,0,0,,
1579795200,35,53,4,11,16,0.92,38.71,0.95,0.0343,1019.8,40.1,10,17.95,6.24,1,0,0,0,0,1,,
1579809600,35,53,4,11,20,0.96,38.7,0.91,0.0258,1019.1,41.08,6.586,22.1,5.38,1,0,0,0,0,1,,
1579820400,35,53,4,11,23,0.95,40.57,0.99,0.0865,1018.1,40.81,8.957,30.83,7.96,1,0,0,0,0,1,,
1579737600,12,54,2,16,0,1,21.59,0.57,0.0011,1025.3,35.12,10,12.68,3.34,0,1,0,0,0,0,,
1579752000,12,54,2,16,4,0.84,21.08,0.54,0.0009,1024.7,36.11,10,17.16,4.51,0,1,0,0,0,0,,
1579766400,12,54,2,16,8,1,26.44,0.64,0.0013,1025.1,37.54,10,17.97,4,0,1,0,0,0,0,,
1579780800,12,54,2,16,12,0.79,35.52,0.86,0.0248,1023.9,39.21,9.865,19.84,5.97,1,0,0,0,0,0,,
1579795200,12,54,2,16,16,0.92,38.97,0.94,0.0332,1019.8,40.42,10,17.67,6.09,1,0,0,0,0,1,,
1579809600,12,54,2,16,20,0.96,38.87,0.91,0.0253,1019.1,41.19,6.857,21.31,5.23,1,0,0,0,0,1,,
1579820400,12,54,2,16,23,0.95,40.67,1,0.0843,1018.1,40.8,8.994,30.04,7.73,1,0,0,0,0,1,,
1579737600,8,55,2,19,0,1,19.3,0.52,0,1025.5,35.05,10,11.22,2.91,0,1,0,0,0,0,,
1579752000,8,55,2,19,4,0.82,18.78,0.5,0.0009,1024.8,35.83,10,16.05,4.14,0,1,0,0,0,0,,
1579766400,8,55,2,19,8,1,23.75,0.59,0.0013,1025.2,36.95,10,16.79,3.51,0,1,0,0,0,0,,
1579780800,8,55,2,19,12,0.79,33.15,0.84,0.0239,1023.9,37.57,10,18.84,5.59,1,0,0,0,0,0,,
1579795200,8,55,2,19,16,0.92,36.08,0.92,0.0316,1019.9,38.33,10,17.12,5.78,1,0,0,0,0,1,,
1579809600,8,55,2,19,20,0.96,35.9,0.9,0.0234,1019.1,38.61,7.379,19.69,4.93,1,0,0,0,0,1,,
1579820400,8,55,2,19,23,0.95,37.52,0.96,0.0804,1018.2,38.64,9.055,28.45,7.27,1,0,0,0,0,1,,
1579737600,21,56,2,19,0,1,20.91,0.55,0,1025.5,35.55,10,10.81,2.83,0,1,0,0,0,0,,
1579752000,21,56,2,19,4,0.82,20.76,0.53,0.0009,1024.8,36.38,10,15.76,4.07,0,1,0,0,0,0,,
1579766400,21,56,2,19,8,1,25.28,0.61,0.0013,1025.2,37.58,10,16.44,3.41,0,1,0,0,0,0,,
1579780800,21,56,2,19,12,0.8,33.69,0.83,0.0238,1023.9,38.25,10,18.5,5.49,1,0,0,0,0,0,,
1579795200,21,56,2,19,16,0.92,36.98,0.92,0.0312,1019.9,39.18,10,16.9,5.7,1,0,0,0,0,1,,
1579809600,21,56,2,19,20,0.96,37.14,0.9,0.0198,1019.2,39.78,7.481,19.27,4.84,1,0,0,0,0,1,,
1579820400,21,56,2,19,23,0.96,38.76,0.96,0.0792,1018.2,39.69,8.986,28.04,7.14,1,0,0,0,0,1,,
1579737600,4,57,2,19,0,1,22.46,0.59,0,1025.5,35.31,10,10.48,2.7,0,1,0,0,0,0,,
1579752000,4,57,2,19,4,0.81,21.76,0.56,0.0009,1024.8,36.15,10,15.48,3.95,0,1,0,0,0,0,,
1579766400,4,57,2,19,8,1,26.59,0.64,0.0013,1025.2,37.55,10,16.18,3.26,0,1,0,0,0,0,,
1579780800,4,57,2,19,12,0.8,34.18,0.83,0.0237,1023.9,38.87,10,18.34,5.4,1,0,0,0,0,0,,
1579795200,4,57,2,19,16,0.92,37.65,0.92,0.0314,1019.9,39.86,10,16.85,5.63,1,0,0,0,0,1,,
1579809600,4,57,2,19,20,0.96,38.05,0.9,0.0194,1019.2,40.69,7.628,18.86,4.78,1,0,0,0,0,1,,
1579820400,4,57,2,19,23,0.96,39.93,0.97,0.0785,1018.2,40.66,9.076,27.65,7.03,1,0,0,0,0,1,,
1579737600,153,58,2,19,0,1,22.77,0.61,0,1025.4,34.95,10,10.08,2.61,0,1,0,0,0,0,,
1579752000,153,58,2,19,4,0.81,22.21,0.57,0.0009,1024.8,35.86,10,15.18,3.88,0,1,0,0,0,0,,
1579766400,153,58,2,19,8,1,27.17,0.66,0.0013,1025.2,37.33,10,15.83,3.16,0,1,0,0,0,0,,
1579780800,153,58,2,19,12,0.8,34.95,0.84,0.0236,1023.9,39.32,10,18.01,5.29,1,0,0,0,0,0,,
1579795200,153,58,2,19,16,0.92,38.44,0.93,0.0311,1019.9,40.37,10,16.62,5.55,1,0,0,0,0,1,,
1579809600,153,58,2,19,20,0.96,38.68,0.91,0.0193,1019.2,40.99,7.712,18.43,4.69,1,0,0,0,0,1,,
1579820400,153,58,2,19,23,0.96,40.62,0.99,0.0774,1018.2,40.88,8.996,27.25,6.9,1,0,0,0,0,1,,
1579737600,17,59,2,19,0,1,22.98,0.61,0,1025.4,34.89,10,9.73,2.48,0,1,0,0,0,0,,
1579752000,17,59,2,19,4,0.8,22.38,0.58,0.0009,1024.8,35.8,10,14.88,3.75,0,1,0,0,0,0,,
1579766400,17,59,2,19,8,1,27.28,0.67,0.0013,1025.2,37.29,10,15.56,3.01,0,1,0,0,0,0,,
1579780800,17,59,2,19,12,0.8,35.04,0.84,0.0231,1023.9,39.45,10,17.84,5.2,1,0,0,0,0,0,,
1579795200,17,59,2,19,16,0.92,38.54,0.92,0.0305,1019.9,40.56,10,16.57,5.47,1,0,0,0,0,1,,
1579809600,17,59,2,19,20,0.96,38.74,0.91,0.0188,1019.2,41.06,7.864,18.01,4.63,1,0,0,0,0,1,,
1579820400,17,59,2,19,23,0.96,40.67,0.99,0.0762,1018.2,40.92,9.085,26.85,6.79,1,0,0,0,0,1,,
1579737600,115,60,2,19,0,1,23.08,0.62,0,1025.4,34.83,10,9.33,2.4,0,1,0,0,0,0,,
1579752000,115,60,2,19,4,0.8,22.53,0.58,0.0009,1024.8,35.74,10,14.58,3.68,0,1,0,0,0,0,,
1579766400,115,60,2,19,8,1,27.36,0.67,0.0013,1025.2,37.21,10,15.2,2.92,0,1,0,0,0,0,,
1579780800,115,60,2,19,12,0.8,35.16,0.84,0.023,1023.9,39.55,10,17.51,5.08,1,0,0,0,0,0,,
1579795200,115,60,2,19,16,0.92,38.78,0.92,0.0301,1019.9,40.79,10,16.34,5.39,1,0,0,0,0,1,,
1579809600,115,60,2,19,20,0.96,38.86,0.92,0.0187,1019.2,41.12,7.928,17.57,4.54,1,0,0,0,0,1,,
1579820400,115,60,2,19,23,0.96,40.75,0.99,0.0751,1018.2,40.89,8.992,26.46,6.65,1,0,0,0,0,1,,
1579737600,19,61,2,19,0,1,23.29,0.62,0,1025.4,34.81,10,8.96,2.25,0,1,0,0,0,0,,
1579752000,19,61,2,19,4,0.79,22.71,0.59,0.0009,1024.8,35.72,10,14.26,3.55,0,1,0,0,0,0,,
1579766400,19,61,2,19,8,1,27.45,0.68,0.0012,1025.2,37.19,10,14.91,2.77,0,1,0,0,0,0,,
1579780800,19,61,2,19,12,0.8,35.17,0.84,0.0225,1023.9,39.64,10,17.33,4.99,1,0,0,0,0,0,,
1579795200,19,61,2,19,16,0.92,38.76,0.92,0.0295,1019.9,40.88,10,16.28,5.31,1,0,0,0,0,1,,
1579809600,19,61,2,19,20,0.96,38.88,0.92,0.0182,1019.2,41.15,8.083,17.13,4.48,1,0,0,0,0,1,,
1579820400,19,61,2,19,23,0.96,40.77,0.99,0.0738,1018.2,40.93,9.08,26.05,6.53,1,0,0,0,0,1,,
1579737600,34,62,2,19,0,1,23.38,0.63,0,1025.4,34.78,10,8.57,2.17,0,1,0,0,0,0,,
1579752000,34,62,2,19,4,0.78,22.83,0.59,0.0009,1024.8,35.67,10,13.94,3.47,0,1,0,0,0,0,,
1579766400,34,62,2,19,8,1,27.51,0.68,0.0012,1025.2,37.15,10,14.53,2.68,0,1,0,0,0,0,,
1579780800,34,62,2,19,12,0.8,35.06,0.84,0.0223,1024,39.64,10,17.01,4.86,1,0,0,0,0,0,,
1579795200,34,62,2,19,16,0.92,38.73,0.92,0.029,1019.9,40.88,10,16.06,5.24,1,0,0,0,0,1,,
1579809600,34,62,2,19,20,0.96,38.86,0.92,0.0181,1019.2,41.1,8.121,16.66,4.39,1,0,0,0,0,1,,
1579820400,34,62,2,19,23,0.96,40.77,0.99,0.0726,1018.2,40.92,8.968,25.66,6.38,1,0,0,0,0,1,,
1579737600,250,63,2,19,0,0.99,23.6,0.63,0,1025.4,34.76,10,8.18,2.01,0,1,0,0,0,0,,
1579752000,250,63,2,19,4,0.78,23.01,0.6,0.0009,1024.8,35.68,10,13.61,3.31,0,1,0,0,0,0,,
1579766400,250,63,2,19,8,1,27.6,0.68,0.0012,1025.2,37.15,10,14.22,2.5,0,1,0,0,0,0,,
1579780800,250,63,2,19,12,0.8,35.02,0.83,0.0217,1024,39.72,10,16.81,4.73,1,0,0,0,0,0,,
1579795200,250,63,2,19,16,0.92,38.64,0.92,0.0283,1019.9,40.92,10,15.99,5.14,1,0,0,0,0,1,,
1579809600,250,63,2,19,20,0.96,38.85,0.92,0.0176,1019.2,41.13,8.257,16.21,4.31,1,0,0,0,0,1,,
1579820400,250,63,2,19,23,0.96,40.77,0.99,0.071,1018.2,40.97,9.04,25.24,6.24,1,0,0,0,0,1,,
1579737600,134,64,2,19,0,0.99,23.7,0.64,0,1025.4,34.74,10,7.78,1.92,0,1,0,0,0,0,,
1579752000,134,64,2,19,4,0.81,23.29,0.6,0.0009,1024.8,35.65,10,13.25,3.22,0,1,0,0,0,0,,
1579766400,134,64,2,19,8,1,27.65,0.68,0.0012,1025.2,37.14,10,13.82,2.41,0,1,0,0,0,0,,
1579780800,134,64,2,19,12,0.8,34.87,0.83,0.0214,1024,39.72,10,16.5,4.59,1,0,0,0,0,0,,
1579795200,134,64,2,19,16,0.92,38.58,0.91,0.0277,1019.9,40.9,10,15.77,5.05,1,0,0,0,0,1,,
1579809600,134,64,2,19,20,0.96,38.83,0.92,0.0174,1019.2,41.08,8.254,15.69,4.23,1,0,0,0,0,1,,
1579820400,134,64,2,19,23,0.96,40.77,0.99,0.0696,1018.2,40.96,8.895,24.85,6.07,1,0,0,0,0,1,,
