Accident,Latitude,Longitude,Date,Time,Hour,DayFrame,Weekday,WeekDay,WeekEnd,Precipitation_Intensity,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count
1,35.137282,-85.23682,2019-01-23,16:12:44,16,4,2,1,0,0.0577,0,0,1,0,0,1,800,17,4,0,7,13
1,35.032976,-85.105979,2019-01-23,16:47:48,16,4,2,1,0,0.0542,0,0,1,0,0,1,513,39,12,0,7,14
1,35.094017,-85.180163,2019-01-23,16:54:31,16,4,2,1,0,0.0562,0,0,1,0,0,1,711,27,7,0,7,8
1,35.043089,-85.290301,2019-01-23,16:55:08,16,4,2,1,0,0.0584,0,0,1,0,0,1,159,17,20,0,7,22
1,35.036498,-85.307715,2019-01-23,16:56:16,16,4,2,1,0,0.0594,0,0,1,0,0,1,98,15,22,0,4,18
1,35.10998,-85.27098,2019-01-23,17:24:14,17,4,2,1,0,0.058,0,0,1,0,0,1,579,15,10,0,7,12
1,35.088957,-85.069474,2019-01-23,17:24:28,17,4,2,1,0,0.0524,0,0,1,0,0,1,877,40,2,1,0,5
1,34.996081,-85.206737,2019-01-23,17:28:27,17,4,2,1,0,0.0563,0,0,1,0,0,1,87,30,23,1,2,6
1,35.078296,-85.262041,2019-01-23,17:37:05,17,4,2,1,0,0.0581,0,0,1,0,0,1,402,18,14,0,5,12
1,35.03275,-85.180174,2019-01-23,17:39:01,17,4,2,1,0,0.0558,0,0,1,0,0,1,324,30,16,1,2,9
1,35.010186,-85.240486,2019-01-23,17:39:43,17,4,2,1,0,0.0573,0,0,1,0,0,1,108,25,22,1,7,22
1,35.058291,-85.063183,2019-01-23,17:52:13,17,4,2,1,0,0.0523,0,0,1,0,0,1,761,42,6,0,7,5
1,35.000845,-85.098401,2019-01-23,17:58:24,17,4,2,1,0,0.0542,0,0,1,0,0,1,336,42,16,0,7,7
1,35.017884,-85.173781,2019-01-23,18:07:47,18,4,2,1,0,0.0557,0,0,1,0,0,1,242,32,18,1,7,17
1,35.002,-85.098367,2019-01-23,18:11:07,18,4,2,1,0,0.0542,0,0,1,0,0,1,336,42,16,0,7,7
1,35.000042,-85.148615,2019-01-23,18:14:05,18,4,2,1,0,0.0553,0,0,1,0,0,1,211,36,19,0,7,12
1,35.011646,-85.214113,2019-01-23,18:32:29,18,4,2,1,0,0.0564,0,0,1,0,0,1,139,28,21,0,2,12
1,35.110778,-85.321604,2019-01-23,18:46:02,18,4,2,1,0,0.059,0,0,1,0,0,1,483,9,12,0,7,4
1,35.013617,-85.250768,2019-01-23,18:51:29,18,4,2,1,0,0.0575,0,0,1,0,0,1,107,24,22,1,7,23
1,35.041303,-85.153824,2019-01-23,18:51:49,18,4,2,1,0,0.0553,0,0,1,0,0,1,417,33,14,1,2,6
1,35.013617,-85.250768,2019-01-23,18:52:13,18,4,2,1,0,0.0575,0,0,1,0,0,1,107,24,22,1,7,23
1,35.004334,-85.221655,2019-01-23,18:53:16,18,4,2,1,0,0.0565,0,0,1,0,0,1,110,27,22,1,7,19
1,34.995411,-85.233981,2019-01-23,19:10:34,19,1,2,1,0,0.0572,0,0,1,0,0,1,60,27,24,0,7,17
1,35.003404,-85.146884,2019-01-23,19:19:44,19,1,2,1,0,0.0553,0,0,1,0,0,1,211,36,19,0,7,12
1,35.000845,-85.098401,2019-01-23,19:21:20,19,1,2,1,0,0.0542,0,0,1,0,0,1,336,42,16,0,7,7
1,35.07437,-85.200132,2019-01-23,19:31:41,19,1,2,1,0,0.0562,0,0,1,0,0,1,545,26,11,1,7,11
1,35.074667,-85.196194,2019-01-23,19:32:22,19,1,2,1,0,0.0561,0,0,1,0,0,1,545,26,11,1,7,11
1,35.016647,-85.255233,2019-01-23,19:40:48,19,1,2,1,0,0.0576,0,0,1,0,0,1,106,23,22,1,7,27
1,35.01101,-85.244051,2019-01-23,19:41:36,19,1,2,1,0,0.0574,0,0,1,0,0,1,107,24,22,1,7,23
1,35.015818,-85.254192,2019-01-23,19:43:36,19,1,2,1,0,0.0576,0,0,1,0,0,1,106,23,22,1,7,27
1,35.018623,-85.289703,2019-01-23,20:22:33,20,1,2,1,0,0.0584,0,0,1,0,0,1,52,19,24,1,7,19
1,35.018623,-85.289703,2019-01-23,20:29:02,20,1,2,1,0,0.0584,0,0,1,0,0,1,52,19,24,1,7,19
1,35.011822,-85.146053,2019-01-23,20:35:36,20,1,2,1,0,0.0552,0,0,1,0,0,1,285,36,17,0,7,15
1,35.017101,-85.282743,2019-01-23,20:37:10,20,1,2,1,0,0.0583,0,0,1,0,0,1,53,20,24,1,7,19
1,35.069126,-85.319528,2019-01-23,20:53:12,20,1,2,1,0,0.0592,0,0,1,0,0,1,222,12,18,1,7,16
1,35.080167,-85.322093,2019-01-23,20:55:44,20,1,2,1,0,0.0592,0,0,1,0,0,1,260,11,17,1,2,10
1,34.996081,-85.206737,2019-01-23,21:32:54,21,1,2,1,0,0.0563,0,0,1,0,0,1,87,30,23,1,2,6
1,35.068586,-85.28988,2019-01-23,21:46:50,21,1,2,1,0,0.0584,0,0,1,0,0,1,265,16,17,0,7,20
1,35.005828,-85.207205,2019-01-30,1:11:08,1,1,2,1,0,0,1,0,0,0,0,0,140,29,21,1,2,8
1,35.010549,-85.192008,2019-01-30,7:37:43,7,2,2,1,0,0,1,0,0,0,0,0,173,31,20,1,7,4
1,35.055348,-85.200161,2019-01-30,7:53:54,7,2,2,1,0,0,1,0,0,0,0,0,411,27,14,0,2,4
1,35.043503,-85.122186,2019-01-30,8:00:15,8,2,2,1,0,0,0,1,0,0,0,0,511,37,12,0,7,12
1,35.038007,-85.258837,2019-01-30,8:01:47,8,2,2,1,0,0,0,1,0,0,0,0,196,21,19,0,7,12
1,35.013865,-85.290101,2019-01-30,8:20:42,8,2,2,1,0,0,0,1,0,0,0,0,52,19,24,1,7,19
1,35.008246,-85.200274,2019-01-30,8:50:23,8,2,2,1,0,0,0,1,0,0,0,0,141,30,21,1,2,2
1,35.015154,-85.251966,2019-01-30,10:19:30,10,3,2,1,0,0,0,1,0,0,0,0,106,23,22,1,7,27
1,35.054973,-85.259531,2019-01-30,10:26:33,10,3,2,1,0,0,0,1,0,0,0,0,269,20,17,0,7,22
1,35.055386,-85.259307,2019-01-30,10:27:07,10,3,2,1,0,0,0,1,0,0,0,0,269,20,17,0,7,22
1,35.006391,-85.277265,2019-01-30,10:42:52,10,3,2,1,0,0,0,1,0,0,0,0,33,21,25,0,7,18
1,35.115219,-85.264371,2019-01-30,10:48:07,10,3,2,1,0,0,0,1,0,0,0,0,622,16,9,0,7,12
1,35.141442,-85.229724,2019-01-30,11:35:28,11,3,2,1,0,0,0,1,0,0,0,0,829,18,3,0,4,9
1,35.049526,-85.294456,2019-01-30,12:05:01,12,3,2,1,0,0,0,1,0,0,0,0,158,16,20,0,9,19
1,35.021817,-85.241546,2019-01-30,13:37:41,13,4,2,1,0,0,0,1,0,0,0,0,135,24,21,0,7,20
1,35.121232,-85.293257,2019-01-30,13:37:15,13,4,2,1,0,0,0,1,0,0,0,0,618,12,9,0,7,16
1,35.121507,-85.23827,2019-01-30,13:50:34,13,4,2,1,0,0,0,1,0,0,0,0,702,18,7,1,7,10
1,35.028961,-85.288147,2019-01-30,14:00:32,14,4,2,1,0,0,0,1,0,0,0,0,101,18,22,0,7,16
1,35.006205,-85.231908,2019-01-30,14:38:38,14,4,2,1,0,0,0,1,0,0,0,0,109,26,22,1,7,21
1,35.008661,-85.237709,2019-01-30,14:38:42,14,4,2,1,0,0,0,1,0,0,0,0,108,25,22,1,7,22
1,35.017234,-85.195616,2019-01-30,14:42:46,14,4,2,1,0,0,0,1,0,0,0,0,205,30,19,0,7,15
1,35.019181,-85.18896,2019-01-30,14:42:42,14,4,2,1,0,0,0,1,0,0,0,0,240,30,18,0,7,12
1,35.006354,-85.21127,2019-01-30,14:43:53,14,4,2,1,0,0,0,1,0,0,0,0,140,29,21,1,2,8
1,35.006837,-85.207131,2019-01-30,14:44:19,14,4,2,1,0,0,0,1,0,0,0,0,140,29,21,1,2,8
1,35.124937,-85.240093,2019-01-30,15:12:10,15,4,2,1,0,0,0,1,0,0,0,0,737,18,6,1,2,9
1,35.02942,-85.265246,2019-01-30,15:13:41,15,4,2,1,0,0,0,1,0,0,0,0,132,21,21,0,7,21
1,35.005877,-85.231722,2019-01-30,15:25:40,15,4,2,1,0,0,0,1,0,0,0,0,83,26,23,0,7,20
1,35.082937,-85.078216,2019-01-30,15:45:34,15,4,2,1,0,0,0,1,0,0,0,0,822,39,4,1,0,11
1,35.030089,-85.123631,2019-01-30,16:22:25,16,4,2,1,0,0,0,1,0,0,0,0,421,37,14,0,7,12
1,34.999831,-85.094755,2019-01-30,16:39:51,16,4,2,1,0,0,0,1,0,0,0,0,336,42,16,0,7,7
1,35.017457,-85.182411,2019-01-30,16:45:27,16,4,2,1,0,0,0,1,0,0,0,0,241,31,18,0,7,11
1,35.033159,-85.168581,2019-01-30,17:00:50,17,4,2,1,0,0,0,1,0,0,0,0,371,32,15,1,7,10
1,35.074231,-85.19162,2019-01-30,17:06:48,17,4,2,1,0,0,0,1,0,0,0,0,546,27,11,0,5,8
1,35.074013,-85.192613,2019-01-30,17:07:52,17,4,2,1,0,0,0,1,0,0,0,0,545,26,11,1,7,11
1,35.038213,-85.26665,2019-01-30,17:12:20,17,4,2,1,0,0,0,1,0,0,0,0,162,20,20,0,7,25
1,35.047183,-85.235146,2019-01-30,17:14:31,17,4,2,1,0,0,0,1,0,0,0,0,272,23,17,0,7,18
1,35.018344,-85.287032,2019-01-30,17:34:01,17,4,2,1,0,0,0,1,0,0,0,0,52,19,24,1,7,19
1,35.024637,-85.174285,2019-01-30,17:35:24,17,4,2,1,0,0,0,1,0,0,0,0,281,32,17,1,7,18
1,35.031699,-85.183432,2019-01-30,17:36:24,17,4,2,1,0,0,0,1,0,0,0,0,324,30,16,1,2,9
1,35.029215,-85.257468,2019-01-30,17:35:29,17,4,2,1,0,0,0,1,0,0,0,0,133,22,21,0,7,20
1,35.119034,-85.280773,2019-01-30,17:58:09,17,4,2,1,0,0,0,1,0,0,0,0,619,13,9,0,7,18
1,34.98979,-85.198103,2019-01-30,17:58:40,17,4,2,1,0,0,0,1,0,0,0,0,88,31,23,1,2,5
1,35.079278,-85.033966,2019-01-30,18:08:59,18,4,2,1,0,0,1,0,0,0,0,0,882,45,2,0,0,1
1,35.08472,-85.2001,2019-01-30,18:44:15,18,4,2,1,0,0,1,0,0,0,0,0,589,25,10,1,7,25
1,35.026889,-85.157359,2019-01-30,19:37:37,19,1,2,1,0,0,1,0,0,0,0,0,328,34,16,0,7,13
1,35.027622,-85.159424,2019-01-30,19:38:47,19,1,2,1,0,0,1,0,0,0,0,0,327,33,16,0,7,12
1,35.031699,-85.183432,2019-01-30,20:22:39,20,1,2,1,0,0,1,0,0,0,0,0,324,30,16,1,2,9
1,35.019169,-85.271975,2019-01-30,21:16:02,21,1,2,1,0,0,1,0,0,0,0,0,78,21,23,1,7,23
1,35.01572,-85.273583,2019-01-30,21:16:52,21,1,2,1,0,0,1,0,0,0,0,0,78,21,23,1,7,23
1,35.044753,-85.287796,2019-02-06,5:53:31,5,1,2,1,0,0.003,0,0,0,1,0,0,159,17,20,0,7,22
1,35.100046,-85.328628,2019-02-06,6:40:51,6,2,2,1,0,0.0036,0,0,1,0,0,0,393,9,14,0,7,12
1,35.073667,-85.190527,2019-02-06,6:41:35,6,2,2,1,0,0.0037,0,0,1,0,0,0,546,27,11,0,5,8
1,35.073644,-85.19034,2019-02-06,6:42:01,6,2,2,1,0,0.0037,0,0,1,0,0,0,546,27,11,0,5,8
1,35.07597,-85.105342,2019-02-06,6:58:39,6,2,2,1,0,0.0033,0,0,1,0,0,0,755,36,6,1,0,1
1,35.052795,-85.302606,2019-02-06,7:00:02,7,2,2,1,0,0.0031,0,0,0,1,0,0,157,15,20,0,2,20
1,35.073077,-85.109857,2019-02-06,7:06:21,7,2,2,1,0,0.0033,0,1,0,0,0,0,720,36,7,1,0,8
1,35.084156,-85.06439,2019-02-06,7:07:56,7,2,2,1,0,0.0029,0,1,0,0,0,0,852,41,3,0,2,5
1,35.084363,-85.063752,2019-02-06,7:08:21,7,2,2,1,0,0.0029,0,1,0,0,0,0,852,41,3,0,2,5
1,35.052795,-85.302606,2019-02-06,7:15:30,7,2,2,1,0,0.0031,0,0,0,1,0,0,157,15,20,0,2,20
1,35.051158,-85.300047,2019-02-06,7:33:18,7,2,2,1,0,0.0031,0,0,0,1,0,0,157,15,20,0,2,20
1,35.086282,-85.327043,2019-02-06,7:34:28,7,2,2,1,0,0.0034,0,1,0,0,0,0,304,10,16,1,7,8
1,35.031964,-85.263339,2019-02-06,7:35:16,7,2,2,1,0,0.0028,0,1,0,0,0,0,163,21,20,0,7,16
1,35.011928,-85.158287,2019-02-06,7:43:56,7,2,2,1,0,0.0027,0,1,0,0,0,0,244,34,18,0,7,14
1,35.082837,-85.204432,2019-02-06,8:05:05,8,2,2,1,0,0.0038,0,0,0,1,0,0,589,25,10,1,7,25
1,35.120311,-85.288554,2019-02-06,8:09:47,8,2,2,1,0,0.0045,0,0,0,1,0,0,618,12,9,0,7,16
1,35.038363,-85.111952,2019-02-06,8:21:56,8,2,2,1,0,0.0027,0,0,0,1,0,0,512,38,12,0,7,13
1,35.063253,-85.3083,2019-02-06,8:43:18,8,2,2,1,0,0.0032,0,0,0,1,0,0,224,14,18,0,7,32
1,35.016905,-85.18191,2019-02-06,8:43:50,8,2,2,1,0,0.0028,0,0,0,1,0,0,241,31,18,0,7,11
1,35.015264,-85.256351,2019-02-06,8:46:10,8,2,2,1,0,0.0027,0,0,0,1,0,0,106,23,22,1,7,27
1,35.113032,-85.292822,2019-02-06,8:53:57,8,2,2,1,0,0.0045,0,0,0,1,0,0,531,12,11,0,7,19
1,35.081593,-85.209734,2019-02-06,8:54:39,8,2,2,1,0,0.0038,0,0,0,1,0,0,543,24,11,0,2,9
1,35.142018,-85.332723,2019-02-06,8:57:33,8,2,2,1,0,0.0052,0,1,0,0,0,0,612,6,9,0,7,14
1,35.113032,-85.292822,2019-02-06,8:57:58,8,2,2,1,0,0.0045,0,0,0,1,0,0,531,12,11,0,7,19
1,35.041783,-85.153934,2019-02-06,9:03:35,9,2,2,1,0,0.0029,0,0,0,1,0,0,462,33,13,1,2,10
1,35.041783,-85.153934,2019-02-06,9:16:00,9,2,2,1,0,0.0029,0,0,0,1,0,0,462,33,13,1,2,10
1,35.138174,-85.247701,2019-02-06,9:22:20,9,2,2,1,0,0.0044,0,0,0,1,0,0,768,16,5,1,7,5
1,35.02626,-85.299374,2019-02-06,9:34:01,9,2,2,1,0,0.0029,0,0,0,1,0,0,74,17,23,1,2,17
1,35.011408,-85.237634,2019-02-06,9:53:24,9,2,2,1,0,0.0028,0,0,0,1,0,0,108,25,22,1,7,22
1,35.019224,-85.267436,2019-02-06,10:19:59,10,3,2,1,0,0.0028,0,0,0,1,0,0,104,21,22,1,7,24
1,35.088552,-85.330663,2019-02-06,10:27:53,10,3,2,1,0,0.0034,0,1,0,0,0,0,304,10,16,1,7,8
1,34.997406,-85.132346,2019-02-06,10:34:41,10,3,2,1,0,0.0025,0,0,0,1,0,0,213,38,19,0,7,14
1,35.032181,-85.165342,2019-02-06,10:56:50,10,3,2,1,0,0.0028,0,0,0,1,0,0,371,32,15,1,7,10
1,35.083977,-85.317611,2019-02-06,11:00:38,11,3,2,1,0,0.0034,0,1,0,0,0,0,305,11,16,1,7,13
1,35.086232,-85.326996,2019-02-06,11:05:30,11,3,2,1,0,0.0034,0,1,0,0,0,0,304,10,16,1,7,8
1,35.030416,-85.167955,2019-02-06,11:06:18,11,3,2,1,0,0.0028,0,1,0,0,0,0,326,32,16,1,7,16
1,35.082462,-85.185046,2019-02-06,11:17:17,11,3,2,1,0,0.0037,0,1,0,0,0,0,633,27,9,0,7,17
1,35.024681,-85.159044,2019-02-06,11:23:44,11,3,2,1,0,0.0028,0,1,0,0,0,0,327,33,16,0,7,12
1,35.041707,-85.260666,2019-02-06,11:26:16,11,3,2,1,0,0.003,0,1,0,0,0,0,196,21,19,0,7,12
1,35.069722,-85.100611,2019-02-06,11:32:46,11,3,2,1,0,0.0033,0,1,0,0,0,0,721,37,7,0,0,7
1,35.035614,-85.306377,2019-02-06,11:43:39,11,3,2,1,0,0.003,0,1,0,0,0,0,99,16,22,0,7,20
1,35.122147,-85.238778,2019-02-06,11:54:02,11,3,2,1,0,0.0042,0,1,0,0,0,0,702,18,7,1,7,10
1,35.041707,-85.260666,2019-02-06,11:59:39,11,3,2,1,0,0.003,0,1,0,0,0,0,196,21,19,0,7,12
1,35.04574,-85.310491,2019-02-06,12:08:42,12,3,2,1,0,0.0031,0,1,0,0,0,0,126,15,21,0,2,28
1,35.040477,-85.299892,2019-02-06,12:31:44,12,3,2,1,0,0.003,0,1,0,0,0,0,127,16,21,0,2,17
1,35.015214,-85.163699,2019-02-06,12:51:31,12,3,2,1,0,0.0027,0,1,0,0,0,0,243,33,18,0,7,12
1,35.056137,-85.196934,2019-02-06,13:26:21,13,4,2,1,0,0.0029,0,1,0,0,0,0,411,27,14,0,2,4
1,34.999495,-85.107493,2019-02-06,14:31:14,14,4,2,1,0,0.0025,0,1,0,0,0,0,290,41,17,0,7,8
1,35.017935,-85.279681,2019-02-06,15:02:13,15,4,2,1,0,0.0028,0,1,0,0,0,0,77,20,23,1,7,19
1,35.109143,-85.231013,2019-02-06,15:16:32,15,4,2,1,0,0.0041,0,1,0,0,0,0,666,20,8,1,9,4
1,35.002488,-85.293651,2019-02-06,15:18:26,15,4,2,1,0,0.0027,0,1,0,0,0,0,12,19,26,0,7,24
1,35.002349,-85.294769,2019-02-06,15:18:32,15,4,2,1,0,0.0027,0,1,0,0,0,0,12,19,26,0,7,24
1,35.069767,-85.145465,2019-02-06,15:22:08,15,4,2,1,0,0.0035,0,1,0,0,0,0,638,32,9,0,2,4
1,35.094161,-85.285331,2019-02-06,15:23:23,15,4,2,1,0,0.0034,0,1,0,0,0,0,443,14,13,0,7,10
1,35.051766,-85.309813,2019-02-06,15:29:01,15,4,2,1,0,0.0031,0,1,0,0,0,0,156,14,20,1,2,17
1,35.051813,-85.309617,2019-02-06,15:29:17,15,4,2,1,0,0.0031,0,1,0,0,0,0,156,14,20,1,2,17
1,35.030787,-85.260691,2019-02-06,15:30:05,15,4,2,1,0,0.0028,0,1,0,0,0,0,132,21,21,0,7,21
1,35.041762,-85.26335,2019-02-06,15:36:48,15,4,2,1,0,0.003,0,1,0,0,0,0,195,20,19,0,7,26
1,35.073496,-85.209727,2019-02-06,15:37:48,15,4,2,1,0,0.003,0,0,0,1,0,0,499,25,12,0,7,8
1,35.043503,-85.122186,2019-02-06,15:39:31,15,4,2,1,0,0.0028,0,1,0,0,0,0,511,37,12,0,7,12
1,35.044885,-85.162464,2019-02-06,15:39:13,15,4,2,1,0,0.0029,0,1,0,0,0,0,461,32,13,0,2,10
1,35.008246,-85.200274,2019-02-06,15:41:14,15,4,2,1,0,0.0028,0,1,0,0,0,0,141,30,21,1,2,2
1,35.119695,-85.291474,2019-02-06,15:49:29,15,4,2,1,0,0.0045,0,1,0,0,0,0,576,12,10,0,7,16
1,35.017275,-85.162967,2019-02-06,15:51:22,15,4,2,1,0,0.0027,0,1,0,0,0,0,282,33,17,0,7,9
1,35.026208,-85.221007,2019-02-06,15:56:00,15,4,2,1,0,0.0028,0,1,0,0,0,0,201,26,19,0,7,14
1,35.083979,-85.07599,2019-02-06,16:17:36,16,4,2,1,0,0.0029,0,1,0,0,0,0,822,39,4,1,0,11
1,35.135833,-85.239036,2019-02-06,16:28:38,16,4,2,1,0,0.0043,0,1,0,0,0,0,769,17,5,1,2,5
1,35.082067,-85.207751,2019-02-06,16:28:48,16,4,2,1,0,0.0038,0,1,0,0,0,0,543,24,11,0,2,9
1,35.082067,-85.207751,2019-02-06,16:32:36,16,4,2,1,0,0.0038,0,1,0,0,0,0,543,24,11,0,2,9
1,35.10932,-85.283248,2019-02-06,16:41:56,16,4,2,1,0,0.0044,0,1,0,0,0,0,533,14,11,0,7,16
1,35.087611,-85.214113,2019-02-06,16:52:23,16,4,2,1,0,0.0038,0,1,0,0,0,0,587,23,10,1,7,9
1,35.046017,-85.288095,2019-02-06,16:54:47,16,4,2,1,0,0.003,0,1,0,0,0,0,159,17,20,0,7,22
1,35.009093,-85.277129,2019-02-06,17:18:37,17,4,2,1,0,0.0028,0,1,0,0,0,0,54,21,24,0,7,19
1,35.043153,-85.220157,2019-02-06,17:21:42,17,4,2,1,0,0.0029,0,1,0,0,0,0,274,25,17,0,7,13
1,34.997536,-85.187796,2019-02-06,17:51:01,17,4,2,1,0,0.0027,0,1,0,0,0,0,143,32,21,0,7,6
1,35.043305,-85.131084,2019-02-06,17:58:36,17,4,2,1,0,0.0028,0,1,0,0,0,0,510,36,12,0,7,17
1,35.005538,-85.213108,2019-02-06,18:23:19,18,4,2,1,0,0.0027,0,1,0,0,0,0,111,28,22,1,7,8
1,35.001154,-85.211604,2019-02-06,18:29:49,18,4,2,1,0,0.0027,0,1,0,0,0,0,112,29,22,1,2,2
1,35.00609,-85.209081,2019-02-06,18:58:33,18,4,2,1,0,0.0027,0,1,0,0,0,0,140,29,21,1,2,8
1,35.045297,-85.312411,2019-02-06,19:23:08,19,1,2,1,0,0.0031,0,0,0,1,0,0,125,14,21,1,2,19
1,35.042415,-85.186409,2019-02-06,20:29:32,20,1,2,1,0,0.0029,0,1,0,0,0,0,368,29,15,1,7,14
1,35.084185,-85.319224,2019-02-06,21:37:24,21,1,2,1,0,0.0034,0,1,0,0,0,0,305,11,16,1,7,13
1,35.047964,-85.248094,2019-02-06,22:07:13,22,1,2,1,0,0.003,0,1,0,0,0,0,271,22,17,0,7,14
1,35.104773,-85.338967,2019-02-06,22:10:16,22,1,2,1,0,0.0035,0,1,0,0,0,0,392,8,14,0,7,5
1,35.051718,-85.25651,2019-02-06,23:56:18,23,1,2,1,0,0.003,0,1,0,0,0,0,269,20,17,0,7,22
1,35.06195,-85.163284,2019-02-13,6:35:55,6,2,2,1,0,0,1,0,0,0,0,0,550,31,11,0,7,9
1,35.047964,-85.248094,2019-02-13,6:47:24,6,2,2,1,0,0,1,0,0,0,0,0,271,22,17,0,7,14
1,35.05811,-85.127109,2019-02-13,7:01:55,7,2,2,1,0,0,1,0,0,0,0,0,599,35,10,1,2,4
1,35.048026,-85.291788,2019-02-13,7:03:32,7,2,2,1,0,0,1,0,0,0,0,0,159,17,20,0,7,22
1,35.05811,-85.127109,2019-02-13,7:04:20,7,2,2,1,0,0,1,0,0,0,0,0,599,35,10,1,2,4
1,35.024658,-85.298107,2019-02-13,7:27:52,7,2,2,1,0,0,1,0,0,0,0,0,74,17,23,1,2,17
1,35.023103,-85.297218,2019-02-13,7:29:45,7,2,2,1,0,0,1,0,0,0,0,0,75,18,23,0,2,14
1,35.024565,-85.18931,2019-02-13,7:38:18,7,2,2,1,0,0,1,0,0,0,0,0,240,30,18,0,7,12
1,34.995914,-85.249752,2019-02-13,8:07:15,8,2,2,1,0,0,1,0,0,0,0,0,37,25,25,0,7,17
1,35.008957,-85.238046,2019-02-13,8:08:52,8,2,2,1,0,0,1,0,0,0,0,0,108,25,22,1,7,22
1,34.986018,-85.210795,2019-02-13,8:22:54,8,2,2,1,0,0,1,0,0,0,0,0,63,30,24,0,7,9
1,35.051918,-85.303094,2019-02-13,8:27:24,8,2,2,1,0,0,1,0,0,0,0,0,157,15,20,0,2,20
1,35.013797,-85.16132,2019-02-13,8:53:31,8,2,2,1,0,0,1,0,0,0,0,0,244,34,18,0,7,14
1,35.061459,-85.135942,2019-02-13,9:10:38,9,2,2,1,0,0,1,0,0,0,0,0,598,34,10,1,2,14
1,35.052023,-85.314696,2019-02-13,9:43:37,9,2,2,1,0,0,1,0,0,0,0,0,156,14,20,1,2,17
1,35.06093,-85.136543,2019-02-13,9:46:14,9,2,2,1,0,0,1,0,0,0,0,0,598,34,10,1,2,14
1,35.045739,-85.311631,2019-02-13,9:51:30,9,2,2,1,0,0,1,0,0,0,0,0,125,14,21,1,2,19
1,35.05753,-85.302511,2019-02-13,10:11:24,10,3,2,1,0,0,1,0,0,0,0,0,190,15,19,0,2,7
1,35.070973,-85.231926,2019-02-13,10:17:44,10,3,2,1,0,0,1,0,0,0,0,0,451,22,13,0,7,13
1,35.128084,-85.28338,2019-02-13,10:59:11,10,3,2,1,0,0,1,0,0,0,0,0,659,13,8,0,7,17
1,35.048719,-85.290431,2019-02-13,11:20:09,11,3,2,1,0,0,1,0,0,0,0,0,192,17,19,0,7,12
1,35.045415,-85.166244,2019-02-13,11:21:17,11,3,2,1,0,0,1,0,0,0,0,0,415,31,14,0,7,13
1,35.021984,-85.269446,2019-02-13,12:12:53,12,3,2,1,0,0,0,1,0,0,0,0,104,21,22,1,7,24
1,35.021984,-85.269446,2019-02-13,12:19:34,12,3,2,1,0,0,0,1,0,0,0,0,104,21,22,1,7,24
1,35.017988,-85.173776,2019-02-13,12:34:19,12,3,2,1,0,0,0,1,0,0,0,0,242,32,18,1,7,17
1,35.033906,-85.269301,2019-02-13,12:46:05,12,3,2,1,0,0,0,1,0,0,0,0,131,20,21,0,7,22
1,35.035244,-85.270224,2019-02-13,12:47:00,12,3,2,1,0,0,0,1,0,0,0,0,162,20,20,0,7,25
1,35.005297,-85.149263,2019-02-13,12:48:15,12,3,2,1,0,0,0,1,0,0,0,0,246,36,18,0,7,3
1,35.035252,-85.159779,2019-02-13,12:51:05,12,3,2,1,0,0,0,1,0,0,0,0,372,33,15,0,7,3
1,35.125708,-85.240251,2019-02-13,13:26:20,13,4,2,1,0,0,0,1,0,0,0,0,737,18,6,1,2,9
1,35.055589,-85.268992,2019-02-13,13:43:43,13,4,2,1,0,0,0,1,0,0,0,0,268,19,17,0,7,17
1,35.117638,-85.250141,2019-02-13,14:04:38,14,4,2,1,0,0,1,0,0,0,0,0,663,17,8,0,7,9
1,35.016889,-85.181912,2019-02-13,14:07:46,14,4,2,1,0,0,1,0,0,0,0,0,241,31,18,0,7,11
1,35.01084,-85.224052,2019-02-13,14:27:12,14,4,2,1,0,0,1,0,0,0,0,0,138,27,21,0,7,21
1,35.05382,-85.160558,2019-02-13,14:30:14,14,4,2,1,0,0,1,0,0,0,0,0,505,31,12,0,7,4
1,35.065469,-85.248981,2019-02-13,14:34:15,14,4,2,1,0,0,1,0,0,0,0,0,359,20,15,0,7,31
1,35.081354,-85.186105,2019-02-13,15:09:24,15,4,2,1,0,0,1,0,0,0,0,0,591,27,10,0,7,18
1,35.010644,-85.217441,2019-02-13,15:13:10,15,4,2,1,0,0,1,0,0,0,0,0,139,28,21,0,2,12
1,35.040134,-85.308651,2019-02-13,15:33:28,15,4,2,1,0,0,1,0,0,0,0,0,98,15,22,0,4,18
1,35.03775,-85.300617,2019-02-13,15:35:07,15,4,2,1,0,0,1,0,0,0,0,0,99,16,22,0,7,20
1,35.017689,-85.280427,2019-02-13,15:35:54,15,4,2,1,0,0,1,0,0,0,0,0,77,20,23,1,7,19
1,35.034218,-85.229446,2019-02-13,15:46:10,15,4,2,1,0,0,1,0,0,0,0,0,235,25,18,0,7,18
1,35.11824,-85.250814,2019-02-13,15:46:54,15,4,2,1,0,0,1,0,0,0,0,0,663,17,8,0,7,9
1,35.118672,-85.317239,2019-02-13,15:55:38,15,4,2,1,0,0,1,0,0,0,0,0,528,9,11,0,7,6
1,35.032474,-85.263942,2019-02-13,16:02:18,16,4,2,1,0,0,1,0,0,0,0,0,163,21,20,0,7,16
1,35.121694,-85.29544,2019-02-13,16:52:32,16,4,2,1,0,0,1,0,0,0,0,0,618,12,9,0,7,16
