Accident,Latitude,Longitude,Date,Time,Hour,DayFrame,Weekday,WeekDay,WeekEnd,Precipitation_Intensity,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count
1,35.000853,-85.132549,2019-02-05,18:51:00,18,4,1,1,0,0.0001,0,1,0,0,0,0,248,38,18,0,4,6
1,35.000853,-85.132549,2019-02-05,18:55:41,18,4,1,1,0,0.0001,0,1,0,0,0,0,248,38,18,0,4,6
1,35.111696,-85.231389,2019-02-05,20:20:36,20,1,1,1,0,0.0001,0,1,0,0,0,0,666,20,8,1,9,4
1,35.014178,-85.162781,2019-02-05,20:24:58,20,1,1,1,0,0.0001,1,0,0,0,0,0,244,34,18,0,7,14
1,35.074667,-85.196194,2019-02-05,22:44:41,22,1,1,1,0,0.0001,0,1,0,0,0,0,545,26,11,1,7,11
1,35.073962,-85.181413,2019-02-05,22:45:38,22,1,1,1,0,0.0001,0,1,0,0,0,0,592,28,10,0,7,11
1,35.119695,-85.291474,2019-02-05,22:54:37,22,1,1,1,0,0.0001,0,1,0,0,0,0,576,12,10,0,7,16
1,35.047515,-85.301002,2019-02-05,23:26:49,23,1,1,1,0,0.0001,0,1,0,0,0,0,158,16,20,0,9,19
1,35.025722,-85.248919,2019-02-12,0:59:38,0,1,1,1,0,0.0039,0,1,0,0,0,1,134,23,21,0,7,23
1,35.025801,-85.249455,2019-02-12,1:00:27,1,1,1,1,0,0.0353,0,1,0,0,0,0,134,23,21,0,7,23
1,35.075634,-85.194448,2019-02-12,1:05:55,1,1,1,1,0,0.0411,0,0,0,1,0,0,545,26,11,1,7,11
1,35.003429,-85.210993,2019-02-12,4:22:41,4,1,1,1,0,0.0355,0,1,0,0,0,0,112,29,22,1,2,2
1,35.145199,-85.27182,2019-02-12,5:33:04,5,1,1,1,0,0.0448,0,0,0,1,0,0,765,13,5,0,7,18
1,35.05227,-85.311782,2019-02-12,7:04:22,7,2,1,1,0,0.0394,0,0,0,1,0,0,156,14,20,1,2,17
1,35.066104,-85.198864,2019-02-12,7:07:01,7,2,1,1,0,0.0401,0,1,0,0,0,0,500,26,12,1,2,4
1,35.04156,-85.154814,2019-02-12,8:11:57,8,2,1,1,0,0.0404,0,1,0,0,0,0,417,33,14,1,2,6
1,35.09093,-85.184933,2019-02-12,8:21:40,8,2,1,1,0,0.0428,0,1,0,0,0,0,672,26,8,0,7,13
1,35.031626,-85.183536,2019-02-12,8:27:19,8,2,1,1,0,0.0386,0,1,0,0,0,0,324,30,16,1,2,9
1,35.031699,-85.183432,2019-02-12,8:29:27,8,2,1,1,0,0.0386,0,1,0,0,0,0,324,30,16,1,2,9
1,35.031626,-85.183536,2019-02-12,8:29:33,8,2,1,1,0,0.0386,0,1,0,0,0,0,324,30,16,1,2,9
1,35.057757,-85.316447,2019-02-12,8:31:52,8,2,1,1,0,0.0398,0,0,0,1,0,0,155,13,20,1,2,5
1,35.043539,-85.157656,2019-02-12,8:42:02,8,2,1,1,0,0.0404,0,1,0,0,0,0,461,32,13,0,2,10
1,35.05416,-85.31505,2019-02-12,8:43:31,8,2,1,1,0,0.0395,0,0,0,1,0,0,156,14,20,1,2,17
1,35.123159,-85.202882,2019-02-12,9:13:30,9,2,1,1,0,0.0443,0,1,0,0,0,0,774,22,5,0,7,11
1,35.054415,-85.138775,2019-02-12,9:50:14,9,2,1,1,0,0.0419,0,1,0,0,0,0,553,34,11,1,7,11
1,35.035572,-85.163223,2019-02-12,9:50:57,9,2,1,1,0,0.0397,0,1,0,0,0,0,371,32,15,1,7,10
1,35.055684,-85.136675,2019-02-12,9:51:13,9,2,1,1,0,0.042,0,1,0,0,0,0,553,34,11,1,7,11
1,35.045714,-85.15229,2019-02-12,9:52:57,9,2,1,1,0,0.0408,0,1,0,0,0,0,462,33,13,1,2,10
1,35.055684,-85.136675,2019-02-12,9:54:40,9,2,1,1,0,0.042,0,1,0,0,0,0,553,34,11,1,7,11
1,35.021691,-85.241738,2019-02-12,10:22:18,10,3,1,1,0,0.0354,0,0,1,0,0,0,135,24,21,0,7,20
1,35.0231,-85.244015,2019-02-12,10:22:26,10,3,1,1,0,0.0354,0,0,1,0,0,0,135,24,21,0,7,20
1,35.095265,-85.240014,2019-02-12,10:52:17,10,3,1,1,0,0.0408,0,0,1,0,0,0,584,20,10,0,5,2
1,35.020195,-85.285896,2019-02-12,11:01:06,11,3,1,1,0,0.037,0,0,1,0,0,0,76,19,23,0,7,19
1,35.003975,-85.149572,2019-02-12,11:06:09,11,3,1,1,0,0.0384,0,0,1,0,0,0,211,36,19,0,7,12
1,35.043326,-85.158111,2019-02-12,11:11:03,11,3,1,1,0,0.0404,0,0,1,0,0,0,461,32,13,0,2,10
1,35.043326,-85.158111,2019-02-12,11:28:05,11,3,1,1,0,0.0404,0,0,1,0,0,0,461,32,13,0,2,10
1,35.052295,-85.310664,2019-02-12,11:57:45,11,3,1,1,0,0.0394,0,0,1,0,0,0,156,14,20,1,2,17
1,35.002679,-85.21117,2019-02-12,12:00:57,12,3,1,1,0,0.0355,0,0,1,0,0,0,112,29,22,1,2,2
1,35.038,-85.147349,2019-02-12,12:08:16,12,3,1,1,0,0.0404,0,0,1,0,0,0,418,34,14,0,2,3
1,35.040129,-85.150941,2019-02-12,12:32:19,12,3,1,1,0,0.0405,0,0,1,0,0,0,417,33,14,1,2,6
1,35.07052,-85.329861,2019-02-12,12:32:38,12,3,1,1,0,0.0407,0,0,1,0,0,0,221,11,18,0,7,12
1,35.052255,-85.306483,2019-02-12,12:42:08,12,3,1,1,0,0.0392,0,0,1,0,0,0,157,15,20,0,2,20
1,35.055065,-85.187779,2019-02-12,12:49:20,12,3,1,1,0,0.04,0,0,1,0,0,0,457,28,13,1,2,7
1,35.019224,-85.267436,2019-02-12,13:29:56,13,4,1,1,0,0.0357,0,0,1,0,0,0,104,21,22,1,7,24
1,35.05372,-85.186491,2019-02-12,13:36:17,13,4,1,1,0,0.04,0,0,1,0,0,0,457,28,13,1,2,7
1,35.041303,-85.153824,2019-02-12,13:44:16,13,4,1,1,0,0.0405,0,0,1,0,0,0,417,33,14,1,2,6
1,35.046505,-85.313247,2019-02-12,14:09:55,14,4,1,1,0,0.0391,0,0,1,0,0,0,125,14,21,1,2,19
1,35.019169,-85.202312,2019-02-12,14:18:55,14,4,1,1,0,0.037,0,0,1,0,0,0,204,29,19,0,7,14
1,35.026889,-85.157359,2019-02-12,14:18:57,14,4,1,1,0,0.0393,0,0,1,0,0,0,328,34,16,0,7,13
1,35.008709,-85.205213,2019-02-12,14:23:23,14,4,1,1,0,0.0362,0,0,1,0,0,0,140,29,21,1,2,8
1,35.03123,-85.125693,2019-02-12,14:47:06,14,4,1,1,0,0.0409,0,0,1,0,0,0,421,37,14,0,7,12
1,35.011117,-85.146442,2019-02-12,14:52:02,14,4,1,1,0,0.0389,0,0,1,0,0,0,285,36,17,0,7,15
1,35.03028,-85.18381,2019-02-12,15:13:53,15,4,1,1,0,0.0385,0,0,1,0,0,0,279,30,17,0,2,7
1,35.085283,-85.322407,2019-02-12,15:14:21,15,4,1,1,0,0.0412,0,0,1,0,0,0,305,11,16,1,7,13
1,35.081341,-85.297946,2019-02-12,15:18:56,15,4,1,1,0,0.0405,0,0,1,0,0,0,353,14,15,0,7,16
1,35.144526,-85.22642,2019-02-12,15:24:49,15,4,1,1,0,0.0454,0,0,1,0,0,0,829,18,3,0,4,9
1,35.049386,-85.31169,2019-02-12,15:50:55,15,4,1,1,0,0.0393,0,0,1,0,0,0,156,14,20,1,2,17
1,35.040721,-85.308165,2019-02-12,16:18:06,16,4,1,1,0,0.0387,0,0,1,0,0,0,98,15,22,0,4,18
1,35.052295,-85.310664,2019-02-12,16:24:39,16,4,1,1,0,0.0394,0,0,1,0,0,0,156,14,20,1,2,17
1,35.095886,-85.245171,2019-02-12,16:42:24,16,4,1,1,0,0.0407,0,0,1,0,0,0,538,19,11,0,5,3
1,35.095714,-85.245876,2019-02-12,16:42:29,16,4,1,1,0,0.0407,0,0,1,0,0,0,538,19,11,0,5,3
1,35.039377,-85.318217,2019-02-12,17:09:29,17,4,1,1,0,0.0389,0,0,1,0,0,0,97,14,22,1,7,20
1,35.0736,-85.178105,2019-02-12,17:15:11,17,4,1,1,0,0.0416,0,0,1,0,0,0,592,28,10,0,7,11
1,35.005828,-85.207205,2019-02-12,17:15:27,17,4,1,1,0,0.0359,0,0,1,0,0,0,140,29,21,1,2,8
1,35.01246,-85.184679,2019-02-12,17:15:40,17,4,1,1,0,0.0374,0,0,1,0,0,0,206,31,19,1,7,4
1,35.005828,-85.207205,2019-02-12,17:16:20,17,4,1,1,0,0.0359,0,0,1,0,0,0,140,29,21,1,2,8
1,35.07454,-85.17879,2019-02-12,17:17:03,17,4,1,1,0,0.0417,0,0,1,0,0,0,592,28,10,0,7,11
1,35.123401,-85.248463,2019-02-12,17:17:23,17,4,1,1,0,0.0425,0,0,1,0,0,0,701,17,7,0,7,15
1,35.047083,-85.237299,2019-02-12,17:37:13,17,4,1,1,0,0.0373,0,0,1,0,0,0,272,23,17,0,7,18
1,35.04748,-85.23775,2019-02-12,17:44:14,17,4,1,1,0,0.0373,0,0,1,0,0,0,272,23,17,0,7,18
1,35.041303,-85.153824,2019-02-12,18:00:32,18,4,1,1,0,0.0405,0,1,0,0,0,0,417,33,14,1,2,6
1,35.016491,-85.28069,2019-02-12,18:45:57,18,4,1,1,0,0.0362,0,1,0,0,0,0,53,20,24,1,7,19
1,35.008904,-85.315546,2019-02-12,18:48:07,18,4,1,1,0,0.0377,0,1,0,0,0,0,9,16,26,0,7,17
1,35.044272,-85.314039,2019-02-12,18:59:51,18,4,1,1,0,0.039,0,1,0,0,0,0,125,14,21,1,2,19
1,35.038355,-85.154331,2019-02-12,19:03:48,19,1,1,1,0,0.0403,0,1,0,0,0,0,417,33,14,1,2,6
1,34.989894,-85.207464,2019-02-12,19:22:03,19,1,1,1,0,0.0357,0,1,0,0,0,0,63,30,24,0,7,9
1,35.008904,-85.315546,2019-02-12,19:35:23,19,1,1,1,0,0.0377,0,1,0,0,0,0,9,16,26,0,7,17
1,35.048957,-85.230384,2019-02-12,21:13:31,21,1,1,1,0,0.0377,0,1,0,0,0,0,318,24,16,0,7,11
1,35.141542,-85.276955,2019-02-12,23:18:18,23,1,1,1,0,0.0446,0,1,0,0,0,0,731,12,6,0,7,10
1,35.048719,-85.290431,2019-02-19,0:12:45,0,1,1,1,0,0.0115,0,0,1,0,0,0,192,17,19,0,7,12
1,35.048719,-85.290431,2019-02-19,0:13:15,0,1,1,1,0,0.0115,0,0,1,0,0,0,192,17,19,0,7,12
1,35.065677,-85.194253,2019-02-19,3:35:36,3,1,1,1,0,0.0421,1,0,0,0,0,1,501,27,12,1,2,4
1,35.039717,-85.1701,2019-02-19,6:02:23,6,2,1,1,0,0.0413,0,1,0,0,0,1,370,31,15,0,7,10
1,35.039717,-85.1701,2019-02-19,6:20:11,6,2,1,1,0,0.0413,0,1,0,0,0,1,370,31,15,0,7,10
1,35.010912,-85.090454,2019-02-19,6:50:16,6,2,1,1,0,0.0404,0,1,0,0,0,1,381,42,15,0,7,4
1,35.049114,-85.294341,2019-02-19,8:16:34,8,2,1,1,0,0.0444,0,1,0,0,0,1,158,16,20,0,9,19
1,35.061116,-85.154021,2019-02-19,9:05:16,9,2,1,1,0,0.0417,0,1,0,0,0,1,551,32,11,0,7,13
1,35.052335,-85.308575,2019-02-19,9:11:34,9,2,1,1,0,0.0447,0,1,0,0,0,1,156,14,20,1,2,17
1,35.062841,-85.157247,2019-02-19,9:48:02,9,2,1,1,0,0.0418,0,1,0,0,0,1,550,31,11,0,7,9
1,35.027762,-85.307401,2019-02-19,10:01:54,10,3,1,1,0,0.0442,0,1,0,0,0,1,73,16,23,1,7,25
1,35.072687,-85.184452,2019-02-19,10:22:19,10,3,1,1,0,0.0423,0,1,0,0,0,1,547,28,11,0,5,4
1,35.046303,-85.194073,2019-02-19,10:57:35,10,3,1,1,0,0.0416,0,1,0,0,0,1,367,28,15,0,2,5
1,35.020775,-85.286397,2019-02-19,11:00:10,11,3,1,1,0,0.0434,0,1,0,0,0,1,76,19,23,0,7,19
1,35.047966,-85.243053,2019-02-19,11:00:50,11,3,1,1,0,0.0418,0,1,0,0,0,1,271,22,17,0,7,14
1,35.047966,-85.243053,2019-02-19,11:09:51,11,3,1,1,0,0.0418,0,1,0,0,0,1,271,22,17,0,7,14
1,35.007158,-85.263081,2019-02-19,11:15:05,11,3,1,1,0,0.0421,0,1,0,0,0,1,55,22,24,0,7,19
1,35.061116,-85.154021,2019-02-19,11:18:18,11,3,1,1,0,0.0417,0,1,0,0,0,1,551,32,11,0,7,13
1,35.062644,-85.308526,2019-02-19,11:56:15,11,3,1,1,0,0.045,0,1,0,0,0,1,224,14,18,0,7,32
1,35.069722,-85.100611,2019-02-19,12:39:39,12,3,1,1,0,0.0417,0,1,0,0,0,1,721,37,7,0,0,7
1,35.037094,-85.278663,2019-02-19,12:54:14,12,3,1,1,0,0.0438,0,1,0,0,0,1,130,19,21,0,7,19
1,35.120077,-85.23696,2019-02-19,13:04:11,13,4,1,1,0,0.0451,0,1,0,0,0,1,702,18,7,1,7,10
1,35.10578,-85.33354,2019-02-19,13:27:35,13,4,1,1,0,0.0469,0,1,0,0,0,1,392,8,14,0,7,5
1,34.996637,-85.242414,2019-02-19,13:30:53,13,4,1,1,0,0.0417,0,1,0,0,0,1,59,26,24,0,7,25
1,35.062411,-85.275323,2019-02-19,13:31:44,13,4,1,1,0,0.0443,0,1,0,0,0,1,267,18,17,0,5,4
1,34.99708,-85.24976,2019-02-19,13:42:29,13,4,1,1,0,0.0418,0,1,0,0,0,1,37,25,25,0,7,17
1,34.996398,-85.245409,2019-02-19,13:43:23,13,4,1,1,0,0.0418,0,1,0,0,0,1,37,25,25,0,7,17
1,35.105778,-85.333517,2019-02-19,13:46:40,13,4,1,1,0,0.0469,0,1,0,0,0,1,392,8,14,0,7,5
1,34.995433,-85.235377,2019-02-19,13:47:58,13,4,1,1,0,0.0417,0,1,0,0,0,1,59,26,24,0,7,25
1,35.106241,-85.348403,2019-02-19,13:56:42,13,4,1,1,0,0.0479,0,1,0,0,0,1,390,6,14,0,7,10
1,35.043765,-85.163798,2019-02-19,14:18:27,14,4,1,1,0,0.0414,0,1,0,0,0,1,416,32,14,1,7,10
1,35.100298,-85.159294,2019-02-19,14:30:21,14,4,1,1,0,0.0427,0,1,0,0,0,1,748,29,6,0,0,1
1,35.046773,-85.314258,2019-02-19,15:13:43,15,4,1,1,0,0.045,0,0,1,0,0,1,125,14,21,1,2,19
1,35.084046,-85.058777,2019-02-19,15:17:08,15,4,1,1,0,0.0411,0,0,1,0,0,1,852,41,3,0,2,5
1,35.031243,-85.264278,2019-02-19,15:25:00,15,4,1,1,0,0.0427,0,0,1,0,0,1,132,21,21,0,7,21
1,35.012249,-85.247413,2019-02-19,15:30:00,15,4,1,1,0,0.042,0,0,1,0,0,1,107,24,22,1,7,23
1,35.037222,-85.132229,2019-02-19,15:30:03,15,4,1,1,0,0.041,0,0,1,0,0,1,465,36,13,0,7,8
1,35.073215,-85.288293,2019-02-19,15:30:47,15,4,1,1,0,0.0448,0,0,1,0,0,1,309,15,16,0,7,22
1,35.079397,-85.321853,2019-02-19,15:32:36,15,4,1,1,0,0.046,0,0,1,0,0,1,260,11,17,1,2,10
1,35.08391,-85.323211,2019-02-19,15:32:44,15,4,1,1,0,0.0462,0,0,1,0,0,1,305,11,16,1,7,13
1,35.079397,-85.321853,2019-02-19,15:33:12,15,4,1,1,0,0.046,0,0,1,0,0,1,260,11,17,1,2,10
1,35.019224,-85.267436,2019-02-19,15:33:18,15,4,1,1,0,0.0424,0,0,1,0,0,1,104,21,22,1,7,24
1,35.021191,-85.261372,2019-02-19,15:34:19,15,4,1,1,0,0.0424,0,0,1,0,0,1,105,22,22,1,7,21
1,34.994562,-85.237599,2019-02-19,15:40:23,15,4,1,1,0,0.0417,0,0,1,0,0,1,59,26,24,0,7,25
1,35.081292,-85.185779,2019-02-19,15:41:11,15,4,1,1,0,0.0425,0,0,1,0,0,1,591,27,10,0,7,18
1,35.01101,-85.244051,2019-02-19,15:43:27,15,4,1,1,0,0.042,0,0,1,0,0,1,107,24,22,1,7,23
1,35.095935,-85.320562,2019-02-19,15:44:25,15,4,1,1,0,0.0463,0,0,1,0,0,1,394,10,14,1,0,3
1,35.073215,-85.288293,2019-02-19,15:47:06,15,4,1,1,0,0.0448,0,0,1,0,0,1,309,15,16,0,7,22
1,35.019509,-85.335176,2019-02-19,15:58:08,15,4,1,1,0,0.0443,0,0,1,0,0,1,6,13,26,1,0,4
1,35.080429,-85.217006,2019-02-19,16:08:14,16,4,1,1,0,0.0436,0,0,1,0,0,1,542,23,11,0,7,7
1,35.069225,-85.192687,2019-02-19,16:16:58,16,4,1,1,0,0.0422,0,0,1,0,0,1,501,27,12,1,2,4
1,35.014767,-85.163566,2019-02-19,16:19:38,16,4,1,1,0,0.0407,0,0,1,0,0,1,244,34,18,0,7,14
1,35.146073,-85.252215,2019-02-19,16:23:46,16,4,1,1,0,0.0466,0,0,1,0,0,1,798,15,4,1,7,12
1,35.009055,-85.149756,2019-02-19,16:27:27,16,4,1,1,0,0.0405,0,0,1,0,0,1,245,35,18,0,2,3
1,35.10135,-85.276488,2019-02-19,16:28:41,16,4,1,1,0,0.0458,0,0,1,0,0,1,534,15,11,0,7,13
1,35.013381,-85.211658,2019-02-19,17:01:17,17,4,1,1,0,0.0411,0,0,1,0,0,1,170,28,20,0,2,6
1,35.03845,-85.150489,2019-02-19,17:04:00,17,4,1,1,0,0.0411,0,0,1,0,0,1,418,34,14,0,2,3
1,35.000356,-85.258047,2019-02-19,17:35:46,17,4,1,1,0,0.0419,0,0,1,0,0,1,35,23,25,0,7,19
1,35.081783,-85.26321,2019-02-19,18:05:10,18,4,1,1,0,0.0449,0,0,1,0,0,1,447,18,13,0,5,4
1,35.052335,-85.308575,2019-02-19,18:18:16,18,4,1,1,0,0.0447,0,0,1,0,0,1,156,14,20,1,2,17
1,35.034605,-85.177768,2019-02-19,18:58:16,18,4,1,1,0,0.0412,0,0,1,0,0,1,325,31,16,1,7,10
1,35.049645,-85.310585,2019-02-19,19:12:37,19,1,1,1,0,0.0446,0,0,1,0,0,1,156,14,20,1,2,17
1,35.034534,-85.093101,2019-02-19,19:18:15,19,1,1,1,0,0.0408,0,0,1,0,0,1,559,40,11,0,7,8
1,35.010213,-85.221935,2019-02-19,19:24:32,19,1,1,1,0,0.0408,0,0,1,0,0,1,138,27,21,0,7,21
1,35.044272,-85.314039,2019-02-19,19:29:49,19,1,1,1,0,0.0449,0,0,1,0,0,1,125,14,21,1,2,19
1,35.013665,-85.250973,2019-02-19,20:12:54,20,1,1,1,0,0.0421,0,0,1,0,0,1,106,23,22,1,7,27
1,35.015818,-85.254192,2019-02-19,20:24:37,20,1,1,1,0,0.0422,0,0,1,0,0,1,106,23,22,1,7,27
1,35.040336,-85.150002,2019-02-19,20:31:37,20,1,1,1,0,0.0412,0,0,1,0,0,1,463,34,13,0,7,14
1,35.030755,-85.103697,2019-02-19,21:16:41,21,1,1,1,0,0.0408,0,0,1,0,0,1,513,39,12,0,7,14
1,35.085733,-85.191551,2019-02-19,22:01:05,22,1,1,1,0,0.0434,0,0,1,0,0,1,632,26,9,0,7,14
1,35.10813,-85.271288,2019-02-19,22:33:50,22,1,1,1,0,0.0452,0,0,1,0,0,1,579,15,10,0,7,12
1,35.022628,-85.145987,2019-02-19,23:16:49,23,1,1,1,0,0.0408,0,0,1,0,0,1,329,35,16,0,7,7
1,35.102444,-85.307594,2019-02-19,23:29:23,23,1,1,1,0,0.0463,0,0,1,0,0,1,440,11,13,1,7,11
1,34.99342,-85.231152,2019-02-26,7:16:15,7,2,1,1,0,0.0001,0,1,0,0,0,0,60,27,24,0,7,17
1,35.048847,-85.303093,2019-02-26,7:59:28,7,2,1,1,0,0.0001,0,1,0,0,0,0,157,15,20,0,2,20
1,35.039366,-85.142716,2019-02-26,8:00:12,8,2,1,1,0,0.0001,0,1,0,0,0,0,463,34,13,0,7,14
1,35.045214,-85.311396,2019-02-26,8:04:45,8,2,1,1,0,0.0001,1,0,0,0,0,0,126,15,21,0,2,28
1,35.043371,-85.148323,2019-02-26,8:09:10,8,2,1,1,0,0.0001,0,1,0,0,0,0,463,34,13,0,7,14
1,35.011316,-85.24446,2019-02-26,8:26:09,8,2,1,1,0,0.0001,1,0,0,0,0,0,107,24,22,1,7,23
1,35.125222,-85.247534,2019-02-26,8:40:25,8,2,1,1,0,0.0001,0,1,0,0,0,0,701,17,7,0,7,15
1,35.057563,-85.302503,2019-02-26,8:48:55,8,2,1,1,0,0.0001,1,0,0,0,0,0,190,15,19,0,2,7
1,35.006412,-85.231146,2019-02-26,8:55:15,8,2,1,1,0,0.0001,1,0,0,0,0,0,109,26,22,1,7,21
1,35.009159,-85.196993,2019-02-26,8:56:40,8,2,1,1,0,0.0001,1,0,0,0,0,0,172,30,20,1,7,8
1,35.075093,-85.198703,2019-02-26,9:27:56,9,2,1,1,0,0.0001,1,0,0,0,0,0,545,26,11,1,7,11
1,35.024937,-85.194351,2019-02-26,9:50:38,9,2,1,1,0,0.0001,1,0,0,0,0,0,239,29,18,0,7,13
1,35.021809,-85.297892,2019-02-26,10:19:54,10,3,1,1,0,0.0001,0,1,0,0,0,0,51,18,24,1,2,17
1,35.02626,-85.299374,2019-02-26,10:38:38,10,3,1,1,0,0.0001,0,1,0,0,0,0,74,17,23,1,2,17
1,35.005508,-85.292526,2019-02-26,11:46:01,11,3,1,1,0,0.0001,0,1,0,0,0,0,12,19,26,0,7,24
1,35.041525,-85.276589,2019-02-26,11:54:29,11,3,1,1,0,0.0001,0,1,0,0,0,0,161,19,20,0,7,25
1,35.023643,-85.246419,2019-02-26,12:12:45,12,3,1,1,0,0.0001,0,1,0,0,0,0,134,23,21,0,7,23
1,35.0845,-85.194871,2019-02-26,12:25:41,12,3,1,1,0,0.0001,0,1,0,0,0,0,590,26,10,0,7,14
1,35.050199,-85.296119,2019-02-26,12:28:48,12,3,1,1,0,0.0001,0,1,0,0,0,0,158,16,20,0,9,19
1,35.029692,-85.156692,2019-02-26,12:41:36,12,3,1,1,0,0.0001,0,1,0,0,0,0,372,33,15,0,7,3
1,35.029988,-85.156076,2019-02-26,12:42:53,12,3,1,1,0,0.0001,0,1,0,0,0,0,372,33,15,0,7,3
1,35.010468,-85.242563,2019-02-26,13:07:49,13,4,1,1,0,0.0001,0,1,0,0,0,0,108,25,22,1,7,22
1,35.047009,-85.236906,2019-02-26,14:04:12,14,4,1,1,0,0.0001,0,1,0,0,0,0,272,23,17,0,7,18
1,35.052956,-85.076795,2019-02-26,14:33:12,14,4,1,1,0,0.0001,0,1,0,0,0,0,687,41,8,0,7,14
1,35.053002,-85.077484,2019-02-26,14:41:11,14,4,1,1,0,0.0001,0,1,0,0,0,0,687,41,8,0,7,14
1,35.03069,-85.15889,2019-02-26,14:43:57,14,4,1,1,0,0.0001,0,1,0,0,0,0,372,33,15,0,7,3
1,35.016713,-85.20659,2019-02-26,15:00:47,15,4,1,1,0,0.0001,0,1,0,0,0,0,170,28,20,0,2,6
1,35.027963,-85.298084,2019-02-26,15:05:16,15,4,1,1,0,0.0001,1,0,0,0,0,0,74,17,23,1,2,17
1,35.046904,-85.314876,2019-02-26,15:21:29,15,4,1,1,0,0.0001,0,1,0,0,0,0,125,14,21,1,2,19
1,35.04688,-85.31501,2019-02-26,15:22:13,15,4,1,1,0,0.0001,0,1,0,0,0,0,125,14,21,1,2,19
1,35.099377,-85.17037,2019-02-26,15:22:21,15,4,1,1,0,0.0001,1,0,0,0,0,0,746,27,6,0,0,4
1,35.033405,-85.164312,2019-02-26,15:38:07,15,4,1,1,0,0.0001,0,1,0,0,0,0,371,32,15,1,7,10
1,35.004646,-85.224037,2019-02-26,15:40:25,15,4,1,1,0,0.0001,0,1,0,0,0,0,110,27,22,1,7,19
1,35.084984,-85.064733,2019-02-26,15:48:12,15,4,1,1,0,0.0001,0,1,0,0,0,0,852,41,3,0,2,5
1,35.036959,-85.151823,2019-02-26,16:07:59,16,4,1,1,0,0.0001,0,1,0,0,0,0,418,34,14,0,2,3
1,35.040629,-85.309825,2019-02-26,16:13:07,16,4,1,1,0,0.0001,0,1,0,0,0,0,98,15,22,0,4,18
1,35.015818,-85.254192,2019-02-26,16:48:35,16,4,1,1,0,0.0001,0,1,0,0,0,0,106,23,22,1,7,27
1,35.047159,-85.235762,2019-02-26,16:51:43,16,4,1,1,0,0.0001,0,1,0,0,0,0,272,23,17,0,7,18
1,35.015629,-85.293894,2019-02-26,17:10:00,17,4,1,1,0,0.0001,0,1,0,0,0,0,51,18,24,1,2,17
1,35.027622,-85.159424,2019-02-26,17:14:08,17,4,1,1,0,0.0001,0,1,0,0,0,0,327,33,16,0,7,12
1,35.034528,-85.158706,2019-02-26,17:33:49,17,4,1,1,0,0.0001,0,1,0,0,0,0,372,33,15,0,7,3
1,35.043647,-85.160001,2019-02-26,17:34:33,17,4,1,1,0,0.0001,0,1,0,0,0,0,416,32,14,1,7,10
1,35.114504,-85.256848,2019-02-26,17:52:53,17,4,1,1,0,0.0001,0,1,0,0,0,0,623,17,9,0,2,11
1,35.019636,-85.259012,2019-02-26,18:43:12,18,4,1,1,0,0.0001,0,1,0,0,0,0,105,22,22,1,7,21
1,35.094219,-85.178147,2019-02-26,20:43:34,20,1,1,1,0,0.0001,0,1,0,0,0,0,711,27,7,0,7,8
1,35.052037,-85.313854,2019-03-05,6:46:24,6,2,1,1,0,0.0001,0,1,0,0,0,0,156,14,20,1,2,17
1,35.056969,-85.316172,2019-03-05,6:47:11,6,2,1,1,0,0.0001,0,1,0,0,0,0,155,13,20,1,2,5
1,35.062902,-85.317989,2019-03-05,6:55:18,6,2,1,1,0,0.0001,0,1,0,0,0,0,188,13,19,1,2,5
1,35.067926,-85.212263,2019-03-05,7:05:24,7,2,1,1,0,0.0001,0,1,0,0,0,0,454,25,13,0,7,2
1,35.067944,-85.214433,2019-03-05,7:07:17,7,2,1,1,0,0.0001,0,1,0,0,0,0,453,24,13,0,7,2
1,35.041788,-85.256397,2019-03-05,7:17:37,7,2,1,1,0,0.0001,0,1,0,0,0,0,196,21,19,0,7,12
1,35.060863,-85.273526,2019-03-05,7:35:50,7,2,1,1,0,0.0001,0,1,0,0,0,0,267,18,17,0,5,4
1,35.108403,-85.286516,2019-03-05,7:42:11,7,2,1,1,0,0.0001,0,1,0,0,0,0,532,13,11,0,7,15
1,35.084595,-85.324828,2019-03-05,7:56:11,7,2,1,1,0,0.0001,0,1,0,0,0,0,304,10,16,1,7,8
1,35.093155,-85.323127,2019-03-05,8:00:39,8,2,1,1,0,0.0001,0,1,0,0,0,0,349,10,15,1,0,3
1,35.090426,-85.287333,2019-03-05,8:21:58,8,2,1,1,0,0.0001,0,1,0,0,0,0,443,14,13,0,7,10
1,35.10847,-85.28706,2019-03-05,8:23:07,8,2,1,1,0,0.0001,0,1,0,0,0,0,532,13,11,0,7,15
1,35.108558,-85.286903,2019-03-05,8:23:42,8,2,1,1,0,0.0001,0,1,0,0,0,0,532,13,11,0,7,15
1,35.00845,-85.265369,2019-03-05,8:47:29,8,2,1,1,0,0.0001,0,1,0,0,0,0,55,22,24,0,7,19
1,35.10201,-85.33846,2019-03-05,8:49:50,8,2,1,1,0,0.0001,0,1,0,0,0,0,392,8,14,0,7,5
1,35.033765,-85.301101,2019-03-05,8:58:11,8,2,1,1,0,0.0001,0,1,0,0,0,0,99,16,22,0,7,20
